,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
541,BSA,400,2,0.1,0.0,2188.359234878375,334716,1378.6309814453125,False,201,100,0.2
542,MOEA-QR-BSA,400,2,0.1,0.0,2471.213913378404,344973,1378.9940185546875,False,201,100,0.2
543,BSA,400,2,0.1,0.0,2471.213913378404,344973,1381.884033203125,False,201,100,0.2
544,MOEA-QR-BSA,400,2,0.1,0.0,2918.438046130122,343185,1379.637939453125,False,201,100,0.2
545,BSA,400,2,0.1,0.0,2918.438046130122,343185,1380.1390380859375,False,201,100,0.2
546,MOEA-QR-BSA,400,2,0.1,0.0,2707.54900978464,335997,1483.780029296875,False,201,100,0.2
547,BSA,400,2,0.1,0.0,2707.54900978464,335997,1483.071044921875,False,201,100,0.2
548,MOEA-QR-BSA,400,2,0.1,0.0,465.61307438955737,339939,1378.98095703125,False,201,100,0.2
549,BSA,400,2,0.1,0.0,465.61307438955737,339939,1378.5860595703125,False,201,100,0.2
550,MOEA-QR-BSA,400,2,0.1,0.0,2094.189236802002,340632,1381.43603515625,False,201,100,0.2
551,BSA,400,2,0.1,0.0,2094.189236802002,340632,1381.740966796875,False,201,100,0.2
552,MOEA-QR-BSA,400,2,0.1,0.0,2635.942558951935,335865,1382.4630126953125,False,201,100,0.2
553,BSA,400,2,0.1,0.0,2635.942558951935,335865,1382.4110107421875,False,201,100,0.2
554,MOEA-QR-BSA,400,2,0.1,0.0,34.77604568660242,334218,1379.9139404296875,False,201,100,0.2
555,BSA,400,2,0.1,0.0,34.77604568660242,334218,1379.698974609375,False,201,100,0.2
556,MOEA-QR-BSA,400,2,0.1,0.0,505.75569278632213,343938,1382.260986328125,False,201,100,0.2
557,BSA,400,2,0.1,0.0,505.75569278632213,343938,1382.470947265625,False,201,100,0.2
558,MOEA-QR-BSA,400,2,0.1,0.0,1264.811747527444,342318,1380.488037109375,False,201,100,0.2
559,BSA,400,2,0.1,0.0,1264.811747527444,342318,1380.9320068359375,False,201,100,0.2
560,MOEA-QR-BSA,400,2,0.3,0.0,3348.995379602919,334164,1380.8809814453125,False,201,100,0.2
561,BSA,400,2,0.3,0.0,3348.995379602919,334164,1380.43701171875,False,201,100,0.2
562,MOEA-QR-BSA,400,2,0.3,0.0,4136.418017772762,327039,1373.5999755859375,False,201,100,0.2
563,BSA,400,2,0.3,0.0,4136.418017772762,327039,1373.6190185546875,False,201,100,0.2
564,MOEA-QR-BSA,400,2,0.3,0.0,275.833495495585,324957,1378.8280029296875,False,201,100,0.2
565,BSA,400,2,0.3,0.0,275.833495495585,324957,1379.0360107421875,False,201,100,0.2
566,MOEA-QR-BSA,400,2,0.3,0.0,5414.388687031771,333402,1381.9100341796875,False,201,100,0.2
567,BSA,400,2,0.3,0.0,5414.388687031771,333402,1381.4630126953125,False,201,100,0.2
568,MOEA-QR-BSA,400,2,0.3,0.0,5164.290442445825,334254,1378.4720458984375,False,201,100,0.2
569,BSA,400,2,0.3,0.0,5164.290442445825,334254,1378.7950439453125,False,201,100,0.2
570,MOEA-QR-BSA,400,2,0.3,0.0,57.77653420219107,320157,1378.6619873046875,False,201,100,0.2
571,BSA,400,2,0.3,0.0,57.77653420219107,320157,1377.5040283203125,False,201,100,0.2
572,MOEA-QR-BSA,400,2,0.3,0.0,4540.5649653677565,340029,1379.2440185546875,False,201,100,0.2
573,BSA,400,2,0.3,0.0,4540.5649653677565,340029,1379.3280029296875,False,201,100,0.2
574,MOEA-QR-BSA,400,2,0.3,0.0,1728.8181909380507,323049,1381.5400390625,False,201,100,0.2
575,BSA,400,2,0.3,0.0,1728.8181909380507,323049,1381.18701171875,False,201,100,0.2
576,MOEA-QR-BSA,400,2,0.3,0.0,61.81606168431663,327108,1379.4449462890625,False,201,100,0.2
577,BSA,400,2,0.3,0.0,61.81606168431663,327108,1379.449951171875,False,201,100,0.2
578,MOEA-QR-BSA,400,2,0.3,0.0,1420.911330486822,325236,1483.0660400390625,False,201,100,0.2
579,BSA,400,2,0.3,0.0,1420.911330486822,325236,1482.824951171875,False,201,100,0.2
580,MOEA-QR-BSA,400,2,0.45,0.0,2210.0794080922774,325752,1382.4610595703125,False,201,100,0.2
581,BSA,400,2,0.45,0.0,2210.0794080922774,325752,1382.0909423828125,False,201,100,0.2
582,MOEA-QR-BSA,400,2,0.45,0.0,7165.564776371313,321942,1380.8570556640625,False,201,100,0.2
583,BSA,400,2,0.45,0.0,7165.564776371313,321942,1380.4339599609375,False,201,100,0.2
584,MOEA-QR-BSA,400,2,0.45,0.0,136.95163367801902,324627,1377.9539794921875,False,201,100,0.2
585,BSA,400,2,0.45,0.0,136.95163367801902,324627,1377.5670166015625,False,201,100,0.2
586,MOEA-QR-BSA,400,2,0.45,0.0,4356.979392281786,318621,1382.928955078125,False,201,100,0.2
587,BSA,400,2,0.45,0.0,4356.979392281786,318621,1383.22802734375,False,201,100,0.2
588,MOEA-QR-BSA,400,2,0.45,0.0,4262.36688304776,317055,1373.8389892578125,False,201,100,0.2
