,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
532,BAB,40,2,0.3,1.0,27.349228659228583,5730664,10.335000038146973,True,22,100,0.2
533,MOEA-QR-BAB,40,2,0.3,1.0,27.349228659228583,111072787,136.07200622558594,True,22,100,0.2
534,MOEA-QR-BSA,40,2,0.3,1.0,27.349228659228583,47285,8.560999870300293,True,22,100,0.2
535,BSA,40,2,0.3,1.0,27.349228659228583,47285,8.456999778747559,True,22,100,0.2
536,BAB,40,2,0.3,1.0,190.51442091923894,24970032,44.97800064086914,True,22,100,0.2
537,MOEA-QR-BAB,40,2,0.3,1.0,190.51442091923894,126393487,161.17999267578125,True,22,100,0.2
538,MOEA-QR-BSA,40,2,0.3,1.0,190.51442091923906,41629,8.484999656677246,True,22,100,0.2
539,BSA,40,2,0.3,1.0,190.51442091923906,41629,8.440999984741211,True,22,100,0.2
540,BAB,40,2,0.3,1.0,39.76537141023573,1850488,3.7639999389648438,True,22,100,0.2
541,MOEA-QR-BAB,40,2,0.3,1.0,39.76537141023573,43353448,42.43000030517578,True,22,100,0.2
542,MOEA-QR-BSA,40,2,0.3,1.0,39.76537141023569,41146,8.430999755859375,True,22,100,0.2
543,BSA,40,2,0.3,1.0,39.76537141023569,41146,8.40999984741211,True,22,100,0.2
544,BAB,40,2,0.3,1.0,89.56700252769153,4638248,8.20300006866455,True,22,100,0.2
545,MOEA-QR-BAB,40,2,0.3,1.0,89.56700252769159,82857521,92.4489974975586,True,22,100,0.2
546,MOEA-QR-BSA,40,2,0.3,1.0,89.56700252769153,48020,8.628000259399414,True,22,100,0.2
547,BSA,40,2,0.3,1.0,89.56700252769153,48020,8.581000328063965,True,22,100,0.2
548,BAB,40,2,0.3,1.0,22.028785051874173,11762993,21.233999252319336,True,22,100,0.2
549,MOEA-QR-BAB,40,2,0.3,1.0,22.028785051874145,55600483,70.20700073242188,True,22,100,0.2
550,MOEA-QR-BSA,40,2,0.3,1.0,22.02878505187413,44233,8.569000244140625,True,22,100,0.2
551,BSA,40,2,0.3,1.0,22.02878505187413,44233,8.571000099182129,True,22,100,0.2
552,BAB,40,2,0.3,1.0,102.85779069613793,2140559,4.489999771118164,True,22,100,0.2
553,MOEA-QR-BAB,40,2,0.3,1.0,102.85779069613793,54441580,59.05099868774414,True,22,100,0.2
554,MOEA-QR-BSA,40,2,0.3,1.0,102.85779069613785,44443,8.456000328063965,True,22,100,0.2
555,BSA,40,2,0.3,1.0,102.85779069613785,44443,8.45199966430664,True,22,100,0.2
556,BAB,40,2,0.3,1.0,9.225407941146972,7586442,11.515999794006348,True,22,100,0.2
557,MOEA-QR-BAB,40,2,0.3,1.0,9.22540794114698,51262148,53.731998443603516,True,22,100,0.2
558,MOEA-QR-BSA,40,2,0.3,1.0,9.225407941146972,42889,8.42199993133545,True,22,100,0.2
559,BSA,40,2,0.3,1.0,9.225407941146972,42889,8.430000305175781,True,22,100,0.2
560,BAB,40,2,0.45,1.0,344.8421060362141,9886738,15.064000129699707,True,22,100,0.2
561,MOEA-QR-BAB,40,2,0.45,1.0,344.8421060362141,133167604,161.0780029296875,True,22,100,0.2
562,MOEA-QR-BSA,40,2,0.45,1.0,344.8421060362141,40586,8.425000190734863,True,22,100,0.2
563,BSA,40,2,0.45,1.0,344.8421060362141,40586,8.447999954223633,True,22,100,0.2
564,BAB,40,2,0.45,1.0,314.12898334568405,4713856,7.742000102996826,True,22,100,0.2
565,MOEA-QR-BAB,40,2,0.45,1.0,314.12898334568405,104705465,112.65699768066406,True,22,100,0.2
566,MOEA-QR-BSA,40,2,0.45,1.0,314.128983345684,38283,8.427000045776367,True,22,100,0.2
567,BSA,40,2,0.45,1.0,314.128983345684,38283,8.447999954223633,True,22,100,0.2
568,BAB,40,2,0.45,1.0,16.17726870088601,2295305,3.9200000762939453,True,22,100,0.2
569,MOEA-QR-BAB,40,2,0.45,1.0,16.17726870088601,34378498,34.073001861572266,True,22,100,0.2
570,MOEA-QR-BSA,40,2,0.45,1.0,16.177268700886,46207,8.442999839782715,True,22,100,0.2
571,BSA,40,2,0.45,1.0,16.177268700886,46207,8.385000228881836,True,22,100,0.2
572,BAB,40,2,0.45,1.0,186.3369810024248,8903450,13.868000030517578,True,22,100,0.2
573,MOEA-QR-BAB,40,2,0.45,1.0,186.3369810024248,128411892,152.51400756835938,True,22,100,0.2
574,MOEA-QR-BSA,40,2,0.45,1.0,186.3369810024248,36589,8.430000305175781,True,22,100,0.2
575,BSA,40,2,0.45,1.0,186.3369810024248,36589,8.434000015258789,True,22,100,0.2
576,BAB,40,2,0.45,1.0,76.37672183121367,954769,1.4980000257492065,True,22,100,0.2
577,MOEA-QR-BAB,40,2,0.45,1.0,76.37672183121367,101737810,111.35700225830078,True,22,100,0.2
578,MOEA-QR-BSA,40,2,0.45,1.0,76.37672183121363,47355,8.397000312805176,True,22,100,0.2
579,BSA,40,2,0.45,1.0,76.37672183121363,47355,8.406999588012695,True,22,100,0.2
580,BAB,40,2,0.45,1.0,58.124155421733924,2942509,4.956999778747559,True,22,100,0.2
581,MOEA-QR-BAB,40,2,0.45,1.0,58.12415542173393,86559598,94.91400146484375,True,22,100,0.2
582,MOEA-QR-BSA,40,2,0.45,1.0,58.12415542173397,47439,8.465999603271484,True,22,100,0.2
583,BSA,40,2,0.45,1.0,58.12415542173397,47439,8.468000411987305,True,22,100,0.2
584,BAB,40,2,0.45,1.0,457.74593156862727,12354464,29.85300064086914,True,22,100,0.2
585,MOEA-QR-BAB,40,2,0.45,1.0,457.74593156862727,70679910,76.93299865722656,True,22,100,0.2
586,MOEA-QR-BSA,40,2,0.45,1.0,457.74593156862727,41342,8.447999954223633,True,22,100,0.2
587,BSA,40,2,0.45,1.0,457.74593156862727,41342,8.418000221252441,True,22,100,0.2
588,BAB,40,2,0.45,1.0,98.1577814108772,1819399,3.111999988555908,True,22,100,0.2
589,MOEA-QR-BAB,40,2,0.45,1.0,98.15778141087719,100154279,117.22799682617188,True,22,100,0.2
590,MOEA-QR-BSA,40,2,0.45,1.0,98.15778141087718,42959,8.425000190734863,True,22,100,0.2
591,BSA,40,2,0.45,1.0,98.15778141087718,42959,8.413000106811523,True,22,100,0.2
592,BAB,40,2,0.45,1.0,86.14479043342192,2473987,5.9710001945495605,True,22,100,0.2
593,MOEA-QR-BAB,40,2,0.45,1.0,86.14479043342192,33631258,31.350000381469727,True,22,100,0.2
594,MOEA-QR-BSA,40,2,0.45,1.0,86.14479043342186,46011,8.407999992370605,True,22,100,0.2
595,BSA,40,2,0.45,1.0,86.14479043342186,46011,8.444000244140625,True,22,100,0.2
596,BAB,40,2,0.45,1.0,232.43326107587077,2861114,6.546999931335449,True,22,100,0.2
597,MOEA-QR-BAB,40,2,0.45,1.0,232.43326107587077,42132569,45.99399948120117,True,22,100,0.2
598,MOEA-QR-BSA,40,2,0.45,1.0,245.20704607684053,43911,8.434000015258789,True,22,100,0.2
599,BSA,40,2,0.45,1.0,245.20704607684053,43911,8.437999725341797,True,22,100,0.2
600,BAB,40,2,0.1,0.4,3.4126964196369167,3577642,7.311999797821045,True,22,100,0.2
601,MOEA-QR-BAB,40,2,0.1,0.4,3.4126964196369167,93930628,104.5979995727539,True,22,100,0.2
602,MOEA-QR-BSA,40,2,0.1,0.4,3.412696419636906,39074,8.392000198364258,True,22,100,0.2
603,BSA,40,2,0.1,0.4,3.412696419636906,39074,8.380000114440918,True,22,100,0.2
604,BAB,40,2,0.1,0.4,120.9051798809777,22485143,34.65599822998047,True,22,100,0.2
605,MOEA-QR-BAB,40,2,0.1,0.4,120.9051798809777,71578695,81.83300018310547,True,22,100,0.2
606,MOEA-QR-BSA,40,2,0.1,0.4,120.90517988097764,36344,8.41100025177002,True,22,100,0.2
607,BSA,40,2,0.1,0.4,120.90517988097764,36344,8.387999534606934,True,22,100,0.2
608,BAB,40,2,0.1,0.4,192.14833948078572,11551407,19.87299919128418,True,22,100,0.2
609,MOEA-QR-BAB,40,2,0.1,0.4,192.14833948078572,118089600,139.927001953125,True,22,100,0.2
610,MOEA-QR-BSA,40,2,0.1,0.4,192.14833948078564,34629,8.335000038146973,True,22,100,0.2
611,BSA,40,2,0.1,0.4,192.14833948078564,34629,8.321999549865723,True,22,100,0.2
612,BAB,40,2,0.1,0.4,2.8622267189309807,15570468,27.474000930786133,True,22,100,0.2
613,MOEA-QR-BAB,40,2,0.1,0.4,2.8622267189309807,78307308,87.38300323486328,True,22,100,0.2
614,MOEA-QR-BSA,40,2,0.1,0.4,2.8622267189309705,44093,8.413000106811523,True,22,100,0.2
615,BSA,40,2,0.1,0.4,2.8622267189309705,44093,8.397000312805176,True,22,100,0.2
616,BAB,40,2,0.1,0.4,36.20066654067103,6716275,11.621000289916992,True,22,100,0.2
617,MOEA-QR-BAB,40,2,0.1,0.4,36.20066654067103,180357084,210.88600158691406,True,22,100,0.2
618,MOEA-QR-BSA,40,2,0.1,0.4,36.20066654067101,42581,8.38599967956543,True,22,100,0.2
619,BSA,40,2,0.1,0.4,36.20066654067101,42581,8.409000396728516,True,22,100,0.2
620,BAB,40,2,0.1,0.4,216.2879083184121,5230196,8.227999687194824,True,22,100,0.2
621,MOEA-QR-BAB,40,2,0.1,0.4,216.2879083184121,92468587,109.03399658203125,True,22,100,0.2
622,MOEA-QR-BSA,40,2,0.1,0.4,216.287908318412,40215,8.375,True,22,100,0.2
623,BSA,40,2,0.1,0.4,216.287908318412,40215,8.413000106811523,True,22,100,0.2
624,BAB,40,2,0.1,0.4,26.507248401067212,23713307,50.44499969482422,True,22,100,0.2
625,MOEA-QR-BAB,40,2,0.1,0.4,26.507248401067212,166132725,240.3159942626953,True,22,100,0.2
626,MOEA-QR-BSA,40,2,0.1,0.4,26.507248401067173,42350,8.416000366210938,True,22,100,0.2
627,BSA,40,2,0.1,0.4,26.507248401067173,42350,8.416999816894531,True,22,100,0.2
628,BAB,40,2,0.1,0.4,39.51206569562784,13944041,30.90999984741211,True,22,100,0.2
629,MOEA-QR-BAB,40,2,0.1,0.4,39.51206569562784,67406783,80.1259994506836,True,22,100,0.2
630,MOEA-QR-BSA,40,2,0.1,0.4,39.51206569562785,40495,8.376999855041504,True,22,100,0.2
631,BSA,40,2,0.1,0.4,39.51206569562785,40495,8.383000373840332,True,22,100,0.2
632,BAB,40,2,0.1,0.4,27.271410219119694,6395163,10.873000144958496,True,22,100,0.2
633,MOEA-QR-BAB,40,2,0.1,0.4,27.271410219119694,92736977,103.31800079345703,True,22,100,0.2
634,MOEA-QR-BSA,40,2,0.1,0.4,28.065081631613083,47012,8.503999710083008,True,22,100,0.2
635,BSA,40,2,0.1,0.4,28.065081631613083,47012,8.45199966430664,True,22,100,0.2
636,BAB,40,2,0.1,0.4,6.809001190291216,7792366,12.954000473022461,True,22,100,0.2
637,MOEA-QR-BAB,40,2,0.1,0.4,6.809001190291216,45757491,56.5880012512207,True,22,100,0.2
638,MOEA-QR-BSA,40,2,0.1,0.4,6.809001190291224,39298,8.354000091552734,True,22,100,0.2
639,BSA,40,2,0.1,0.4,6.809001190291224,39298,8.343999862670898,True,22,100,0.2
640,BAB,40,2,0.3,0.4,124.1512837085991,2398729,4.8460001945495605,True,22,100,0.2
641,MOEA-QR-BAB,40,2,0.3,0.4,124.1512837085991,66396265,75.99199676513672,True,22,100,0.2
642,MOEA-QR-BSA,40,2,0.3,0.4,124.1512837085991,39074,8.369999885559082,True,22,100,0.2
643,BSA,40,2,0.3,0.4,124.1512837085991,39074,8.376999855041504,True,22,100,0.2
644,BAB,40,2,0.3,0.4,6.974385781926226,1407090,3.306999921798706,True,22,100,0.2
645,MOEA-QR-BAB,40,2,0.3,0.4,6.974385781926226,36288534,38.78200149536133,True,22,100,0.2
646,MOEA-QR-BSA,40,2,0.3,0.4,6.9743857819262045,46123,8.413000106811523,True,22,100,0.2
647,BSA,40,2,0.3,0.4,6.9743857819262045,46123,8.458000183105469,True,22,100,0.2
648,BAB,40,2,0.3,0.4,224.57046394822368,9091035,17.158000946044922,True,22,100,0.2
649,MOEA-QR-BAB,40,2,0.3,0.4,224.57046394822368,99006227,118.38099670410156,True,22,100,0.2
650,MOEA-QR-BSA,40,2,0.3,0.4,224.5704639482236,48678,8.380000114440918,True,22,100,0.2
651,BSA,40,2,0.3,0.4,224.5704639482236,48678,8.380000114440918,True,22,100,0.2
652,BAB,40,2,0.3,0.4,130.70712187807547,865983,1.3339999914169312,True,22,100,0.2
653,MOEA-QR-BAB,40,2,0.3,0.4,130.70712187807547,51457393,52.952999114990234,True,22,100,0.2
654,MOEA-QR-BSA,40,2,0.3,0.4,130.70712187807533,43134,8.345000267028809,True,22,100,0.2
655,BSA,40,2,0.3,0.4,130.70712187807533,43134,8.357999801635742,True,22,100,0.2
656,BAB,40,2,0.3,0.4,89.47087085039357,5319334,11.255999565124512,True,22,100,0.2
657,MOEA-QR-BAB,40,2,0.3,0.4,89.47087085039357,41234358,43.71099853515625,True,22,100,0.2
658,MOEA-QR-BSA,40,2,0.3,0.4,91.3749659225972,45605,8.401000022888184,True,22,100,0.2
659,BSA,40,2,0.3,0.4,91.3749659225972,45605,8.404999732971191,True,22,100,0.2
660,BAB,40,2,0.3,0.4,403.21782361853275,6199566,10.657999992370605,True,22,100,0.2
661,MOEA-QR-BAB,40,2,0.3,0.4,403.21782361853275,121716866,141.49000549316406,True,22,100,0.2
662,MOEA-QR-BSA,40,2,0.3,0.4,403.2178236185326,28427,8.312000274658203,True,22,100,0.2
663,BSA,40,2,0.3,0.4,403.2178236185326,28427,8.321000099182129,True,22,100,0.2
664,BAB,40,2,0.3,0.4,143.88535587229774,2113055,3.6559998989105225,True,22,100,0.2
665,MOEA-QR-BAB,40,2,0.3,0.4,143.88535587229782,126432315,142.07899475097656,True,22,100,0.2
666,MOEA-QR-BSA,40,2,0.3,0.4,143.8853558722978,38619,8.35200023651123,True,22,100,0.2
667,BSA,40,2,0.3,0.4,143.8853558722978,38619,8.355999946594238,True,22,100,0.2
668,BAB,40,2,0.3,0.4,304.73152420855945,3357037,5.939000129699707,True,22,100,0.2
669,MOEA-QR-BAB,40,2,0.3,0.4,304.7315242085597,161483146,174.06199645996094,True,22,100,0.2
670,MOEA-QR-BSA,40,2,0.3,0.4,304.7315242085595,35938,8.347999572753906,True,22,100,0.2
671,BSA,40,2,0.3,0.4,304.7315242085595,35938,8.352999687194824,True,22,100,0.2
672,BAB,40,2,0.3,0.4,6.291644690566668,4597297,7.495999813079834,True,22,100,0.2
673,MOEA-QR-BAB,40,2,0.3,0.4,6.291644690566668,63259376,70.31800079345703,True,22,100,0.2
674,MOEA-QR-BSA,40,2,0.3,0.4,6.291644690566681,39102,8.375,True,22,100,0.2
675,BSA,40,2,0.3,0.4,6.291644690566681,39102,8.402000427246094,True,22,100,0.2
676,BAB,40,2,0.3,0.4,120.18242624444737,7656215,13.401000022888184,True,22,100,0.2
677,MOEA-QR-BAB,40,2,0.3,0.4,120.18242624444737,70354268,75.21600341796875,True,22,100,0.2
678,MOEA-QR-BSA,40,2,0.3,0.4,120.18242624444738,44849,8.390999794006348,True,22,100,0.2
679,BSA,40,2,0.3,0.4,120.18242624444738,44849,8.390999794006348,True,22,100,0.2
680,BAB,40,2,0.45,0.4,74.42702431308288,1669614,4.436999797821045,True,22,100,0.2
681,MOEA-QR-BAB,40,2,0.45,0.4,74.42702431308291,70443696,73.94499969482422,True,22,100,0.2
682,MOEA-QR-BSA,40,2,0.45,0.4,74.42702431308294,45234,8.380000114440918,True,22,100,0.2
683,BSA,40,2,0.45,0.4,74.42702431308294,45234,8.371999740600586,True,22,100,0.2
684,BAB,40,2,0.45,0.4,435.61940694347066,1862962,3.0329999923706055,True,22,100,0.2
685,MOEA-QR-BAB,40,2,0.45,0.4,435.61940694347066,56087180,57.104000091552734,True,22,100,0.2
686,MOEA-QR-BSA,40,2,0.45,0.4,435.61940694347055,40600,8.388999938964844,True,22,100,0.2
687,BSA,40,2,0.45,0.4,435.61940694347055,40600,8.392000198364258,True,22,100,0.2
688,BAB,40,2,0.45,0.4,595.9839364675763,2636403,3.930000066757202,True,22,100,0.2
689,MOEA-QR-BAB,40,2,0.45,0.4,595.9839364675763,134785719,159.29600524902344,True,22,100,0.2
690,MOEA-QR-BSA,40,2,0.45,0.4,595.9839364675761,43302,8.355999946594238,True,22,100,0.2
691,BSA,40,2,0.45,0.4,595.9839364675761,43302,8.387999534606934,True,22,100,0.2
692,BAB,40,2,0.45,0.4,331.2160412551724,2449174,5.377999782562256,True,22,100,0.2
693,MOEA-QR-BAB,40,2,0.45,0.4,331.2160412551724,65340936,74.01799774169922,True,22,100,0.2
694,MOEA-QR-BSA,40,2,0.45,0.4,331.2160412551723,41412,8.390000343322754,True,22,100,0.2
695,BSA,40,2,0.45,0.4,331.2160412551723,41412,8.390999794006348,True,22,100,0.2
696,BAB,40,2,0.45,0.4,511.70000045462814,3036943,5.823999881744385,True,22,100,0.2
697,MOEA-QR-BAB,40,2,0.45,0.4,511.700000454628,101535703,112.12999725341797,True,22,100,0.2
698,MOEA-QR-BSA,40,2,0.45,0.4,518.2498900251818,38192,8.368000030517578,True,22,100,0.2
699,BSA,40,2,0.45,0.4,518.2498900251818,38192,8.378999710083008,True,22,100,0.2
700,BAB,40,2,0.45,0.4,665.1581021281833,22681496,38.29199981689453,True,22,100,0.2
701,MOEA-QR-BAB,40,2,0.45,0.4,665.1581021281833,69668093,81.3740005493164,True,22,100,0.2
702,MOEA-QR-BSA,40,2,0.45,0.4,665.1581021281831,40040,8.383000373840332,True,22,100,0.2
703,BSA,40,2,0.45,0.4,665.1581021281831,40040,8.37399959564209,True,22,100,0.2
704,BAB,40,2,0.45,0.4,189.55517030997729,7309822,12.142000198364258,True,22,100,0.2
705,MOEA-QR-BAB,40,2,0.45,0.4,189.55517030997729,74253990,98.87200164794922,True,22,100,0.2
706,MOEA-QR-BSA,40,2,0.45,0.4,189.55517030997726,41307,8.38700008392334,True,22,100,0.2
707,BSA,40,2,0.45,0.4,189.55517030997726,41307,8.375,True,22,100,0.2
708,BAB,40,2,0.45,0.4,60.92707072155024,798902,1.3819999694824219,True,22,100,0.2
709,MOEA-QR-BAB,40,2,0.45,0.4,60.92707072155024,33880552,31.350000381469727,True,22,100,0.2
710,MOEA-QR-BSA,40,2,0.45,0.4,60.92707072155022,42560,8.378999710083008,True,22,100,0.2
711,BSA,40,2,0.45,0.4,60.92707072155022,42560,8.477999687194824,True,22,100,0.2
712,BAB,40,2,0.45,0.4,126.02946300851397,1187550,1.8940000534057617,True,22,100,0.2
713,MOEA-QR-BAB,40,2,0.45,0.4,126.02946300851397,33574294,31.266000747680664,True,22,100,0.2
714,MOEA-QR-BSA,40,2,0.45,0.4,126.02946300851394,35511,8.380000114440918,True,22,100,0.2
715,BSA,40,2,0.45,0.4,126.02946300851394,35511,8.414999961853027,True,22,100,0.2
716,BAB,40,2,0.45,0.4,488.4682690450237,6062259,12.519000053405762,True,22,100,0.2
717,MOEA-QR-BAB,40,2,0.45,0.4,488.4682690450237,142334454,174.5570068359375,True,22,100,0.2
718,MOEA-QR-BSA,40,2,0.45,0.4,488.46826904502353,40124,8.387999534606934,True,22,100,0.2
719,BSA,40,2,0.45,0.4,488.46826904502353,40124,8.373000144958496,True,22,100,0.2
720,BAB,30,3,0.1,0.0,4.725015121408541,549167,1.062999963760376,True,17,100,0.2
721,MOEA-QR-BAB,30,3,0.1,0.0,4.725015121408537,1552999,1.9739999771118164,True,17,100,0.2
722,MOEA-QR-BSA,30,3,0.1,0.0,4.725015121408513,205770,24.07900047302246,True,17,100,0.2
723,BSA,30,3,0.1,0.0,4.725015121408513,205770,24.194000244140625,True,17,100,0.2
724,BAB,30,3,0.1,0.0,50.40747790313997,173936,0.36399999260902405,True,17,100,0.2
725,MOEA-QR-BAB,30,3,0.1,0.0,50.40747790313997,792038,0.8579999804496765,True,17,100,0.2
726,MOEA-QR-BSA,30,3,0.1,0.0,50.407477903139934,226050,24.014999389648438,True,17,100,0.2
727,BSA,30,3,0.1,0.0,50.407477903139934,226050,24.27899932861328,True,17,100,0.2
728,BAB,30,3,0.1,0.0,155.4481670307468,217416,0.515999972820282,True,17,100,0.2
729,MOEA-QR-BAB,30,3,0.1,0.0,155.4481670307468,1553286,2.1089999675750732,True,17,100,0.2
730,MOEA-QR-BSA,30,3,0.1,0.0,155.44816703074682,200790,24.10700035095215,True,17,100,0.2
731,BSA,30,3,0.1,0.0,155.44816703074682,200790,24.138999938964844,True,17,100,0.2
732,BAB,30,3,0.1,0.0,40.59264198342604,259414,0.5090000033378601,True,17,100,0.2
733,MOEA-QR-BAB,30,3,0.1,0.0,40.592641983425985,1930069,2.625999927520752,True,17,100,0.2
734,MOEA-QR-BSA,30,3,0.1,0.0,40.59264198342601,260295,24.214000701904297,True,17,100,0.2
735,BSA,30,3,0.1,0.0,40.59264198342601,260295,24.20599937438965,True,17,100,0.2
736,BAB,30,3,0.1,0.0,33.54095261483133,123555,0.1899999976158142,True,17,100,0.2
737,MOEA-QR-BAB,30,3,0.1,0.0,33.54095261483133,947777,1.2120000123977661,True,17,100,0.2
738,MOEA-QR-BSA,30,3,0.1,0.0,33.54095261483139,226170,24.22800064086914,True,17,100,0.2
739,BSA,30,3,0.1,0.0,33.54095261483139,226170,24.15399932861328,True,17,100,0.2
740,BAB,30,3,0.1,0.0,64.97527960243993,93699,0.1850000023841858,True,17,100,0.2
741,MOEA-QR-BAB,30,3,0.1,0.0,64.97527960243993,842912,0.9800000190734863,True,17,100,0.2
742,MOEA-QR-BSA,30,3,0.1,0.0,64.97527960243994,229785,24.125999450683594,True,17,100,0.2
743,BSA,30,3,0.1,0.0,64.97527960243994,229785,24.10700035095215,True,17,100,0.2
744,BAB,30,3,0.1,0.0,5.2652615130418035,74947,0.11699999868869781,True,17,100,0.2
745,MOEA-QR-BAB,30,3,0.1,0.0,5.2652615130417875,851101,0.8960000276565552,True,17,100,0.2
746,MOEA-QR-BSA,30,3,0.1,0.0,5.265261513041787,256185,24.06100082397461,True,17,100,0.2
747,BSA,30,3,0.1,0.0,5.265261513041787,256185,24.27899932861328,True,17,100,0.2
748,BAB,30,3,0.1,0.0,24.896351427750464,208254,0.4359999895095825,True,17,100,0.2
749,MOEA-QR-BAB,30,3,0.1,0.0,24.896351427750464,1294583,1.5260000228881836,True,17,100,0.2
750,MOEA-QR-BSA,30,3,0.1,0.0,24.8963514277504,213075,24.062999725341797,True,17,100,0.2
751,BSA,30,3,0.1,0.0,24.8963514277504,213075,24.19499969482422,True,17,100,0.2
752,BAB,30,3,0.1,0.0,4.533161044508144,77058,0.14000000059604645,True,17,100,0.2
753,MOEA-QR-BAB,30,3,0.1,0.0,4.533161044508144,1389576,1.7109999656677246,True,17,100,0.2
754,MOEA-QR-BSA,30,3,0.1,0.0,4.5331610445081445,293565,23.93199920654297,True,17,100,0.2
755,BSA,30,3,0.1,0.0,4.5331610445081445,293565,24.645000457763672,True,17,100,0.2
756,BAB,30,3,0.1,0.0,72.61866240694393,201943,0.3700000047683716,True,17,100,0.2
757,MOEA-QR-BAB,30,3,0.1,0.0,72.61866240694393,2680423,3.440000057220459,True,17,100,0.2
758,MOEA-QR-BSA,30,3,0.1,0.0,72.61866240694381,204000,24.000999450683594,True,17,100,0.2
759,BSA,30,3,0.1,0.0,72.61866240694381,204000,24.009000778198242,True,17,100,0.2
760,BAB,30,3,0.3,0.0,197.5730584549809,197559,0.34299999475479126,True,17,100,0.2
761,MOEA-QR-BAB,30,3,0.3,0.0,197.5730584549809,1142022,1.3170000314712524,True,17,100,0.2
762,MOEA-QR-BSA,30,3,0.3,0.0,197.5730584549812,190275,24.047000885009766,True,17,100,0.2
763,BSA,30,3,0.3,0.0,197.5730584549812,190275,24.03499984741211,True,17,100,0.2
764,BAB,30,3,0.3,0.0,260.1602965749152,114967,0.20499999821186066,True,17,100,0.2
765,MOEA-QR-BAB,30,3,0.3,0.0,260.1602965749152,1176091,1.36899995803833,True,17,100,0.2
766,MOEA-QR-BSA,30,3,0.3,0.0,260.16029657491515,224190,24.110000610351562,True,17,100,0.2
767,BSA,30,3,0.3,0.0,260.16029657491515,224190,24.003999710083008,True,17,100,0.2
768,BAB,30,3,0.3,0.0,2.645184618026665,124824,0.20100000500679016,True,17,100,0.2
769,MOEA-QR-BAB,30,3,0.3,0.0,2.645184618026651,657098,0.671999990940094,True,17,100,0.2
770,MOEA-QR-BSA,30,3,0.3,0.0,2.6451846180266267,229110,24.327999114990234,True,17,100,0.2
771,BSA,30,3,0.3,0.0,2.6451846180266267,229110,24.38800048828125,True,17,100,0.2
772,BAB,30,3,0.3,0.0,37.01471824666588,63218,0.12999999523162842,True,17,100,0.2
773,MOEA-QR-BAB,30,3,0.3,0.0,37.014718246665794,439826,0.5189999938011169,True,17,100,0.2
774,MOEA-QR-BSA,30,3,0.3,0.0,37.0147182466658,198330,23.875,True,17,100,0.2
775,BSA,30,3,0.3,0.0,37.0147182466658,198330,24.04800033569336,True,17,100,0.2
776,BAB,30,3,0.3,0.0,4.023676378757531,37143,0.09000000357627869,True,17,100,0.2
777,MOEA-QR-BAB,30,3,0.3,0.0,4.02367637875753,908355,1.0499999523162842,True,17,100,0.2
778,MOEA-QR-BSA,30,3,0.3,0.0,4.023676378757518,190785,24.117000579833984,True,17,100,0.2
779,BSA,30,3,0.3,0.0,4.023676378757518,190785,24.045000076293945,True,17,100,0.2
780,BAB,30,3,0.3,0.0,32.15288002550637,94965,0.19200000166893005,True,17,100,0.2
781,MOEA-QR-BAB,30,3,0.3,0.0,32.15288002550637,1597607,1.840000033378601,True,17,100,0.2
782,MOEA-QR-BSA,30,3,0.3,0.0,32.15288002550633,233625,24.10700035095215,True,17,100,0.2
783,BSA,30,3,0.3,0.0,32.15288002550633,233625,24.3799991607666,True,17,100,0.2
784,BAB,30,3,0.3,0.0,129.74770124594482,58532,0.11400000005960464,True,17,100,0.2
785,MOEA-QR-BAB,30,3,0.3,0.0,129.74770124594482,765169,0.8619999885559082,True,17,100,0.2
786,MOEA-QR-BSA,30,3,0.3,0.0,129.74770124594468,245595,24.392000198364258,True,17,100,0.2
787,BSA,30,3,0.3,0.0,129.74770124594468,245595,24.30500030517578,True,17,100,0.2
788,BAB,30,3,0.3,0.0,46.124598096287386,188435,0.3700000047683716,True,17,100,0.2
789,MOEA-QR-BAB,30,3,0.3,0.0,46.124598096287386,998585,1.100000023841858,True,17,100,0.2
790,MOEA-QR-BSA,30,3,0.3,0.0,46.12459809628736,213075,24.145999908447266,True,17,100,0.2
791,BSA,30,3,0.3,0.0,46.12459809628736,213075,23.816999435424805,True,17,100,0.2
792,BAB,30,3,0.3,0.0,215.4791885627112,129505,0.28700000047683716,True,17,100,0.2
793,MOEA-QR-BAB,30,3,0.3,0.0,215.4791885627112,1226023,1.4420000314712524,True,17,100,0.2
794,MOEA-QR-BSA,30,3,0.3,0.0,215.47918856271107,178740,24.208999633789062,True,17,100,0.2
795,BSA,30,3,0.3,0.0,215.47918856271107,178740,24.04800033569336,True,17,100,0.2
796,BAB,30,3,0.3,0.0,182.3269827835522,40107,0.0860000029206276,True,17,100,0.2
797,MOEA-QR-BAB,30,3,0.3,0.0,182.3269827835522,831324,0.9330000281333923,True,17,100,0.2
798,MOEA-QR-BSA,30,3,0.3,0.0,182.32698278355207,238845,24.003000259399414,True,17,100,0.2
799,BSA,30,3,0.3,0.0,182.32698278355207,238845,24.243000030517578,True,17,100,0.2
800,BAB,30,3,0.45,0.0,203.5965763346673,135799,0.2759999930858612,True,17,100,0.2
801,MOEA-QR-BAB,30,3,0.45,0.0,203.5965763346673,722847,0.7250000238418579,True,17,100,0.2
