,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
196,MOEA-QR-BAB,25,3,0.1,0.0,27.969119597579578,192578,0.36800000071525574,True,15,100,0.2
197,MOEA-QR-BSA,25,3,0.1,0.0,27.96911959757952,76980,9.121000289916992,True,15,100,0.2
198,BSA,25,3,0.1,0.0,27.96911959757952,76980,9.14900016784668,True,15,100,0.2
199,EXACT,25,3,0.1,0.0,27.969119597579528,0,16.724000930786133,True,15,100,0.2
200,BAB,25,3,0.1,0.0,1.8094602487236184,52449,0.125,True,15,100,0.2
201,MOEA-QR-BAB,25,3,0.1,0.0,1.8094602487236184,140456,0.23600000143051147,True,15,100,0.2
202,MOEA-QR-BSA,25,3,0.1,0.0,1.8094602487236087,85620,9.567999839782715,True,15,100,0.2
203,BSA,25,3,0.1,0.0,1.8094602487236087,85620,9.402000427246094,True,15,100,0.2
204,EXACT,25,3,0.1,0.0,1.8094602487236222,0,16.761999130249023,True,15,100,0.2
205,BAB,25,3,0.1,0.0,17.080517463780946,20321,0.06700000166893005,True,15,100,0.2
206,MOEA-QR-BAB,25,3,0.1,0.0,17.080517463780946,185551,0.29600000381469727,True,15,100,0.2
207,MOEA-QR-BSA,25,3,0.1,0.0,17.08051746378091,94770,9.343000411987305,True,15,100,0.2
208,BSA,25,3,0.1,0.0,17.08051746378091,94770,9.36299991607666,True,15,100,0.2
209,EXACT,25,3,0.1,0.0,17.080517463780946,0,16.871999740600586,True,15,100,0.2
210,BAB,25,3,0.1,0.0,1.9590887727347204,14892,0.04699999839067459,True,15,100,0.2
211,MOEA-QR-BAB,25,3,0.1,0.0,1.9590887727347204,118952,0.16500000655651093,True,15,100,0.2
212,MOEA-QR-BSA,25,3,0.1,0.0,1.9590887727347033,110280,9.508000373840332,True,15,100,0.2
213,BSA,25,3,0.1,0.0,1.9590887727347033,110280,9.425999641418457,True,15,100,0.2
214,EXACT,25,3,0.1,0.0,1.9590887727347215,0,16.70199966430664,True,15,100,0.2
215,BAB,25,3,0.1,0.0,3.598366105746917,14727,0.03099999949336052,True,15,100,0.2
216,MOEA-QR-BAB,25,3,0.1,0.0,3.598366105746917,198091,0.28999999165534973,True,15,100,0.2
217,MOEA-QR-BSA,25,3,0.1,0.0,3.598366105746874,94755,9.503999710083008,True,15,100,0.2
218,BSA,25,3,0.1,0.0,3.598366105746874,94755,9.564000129699707,True,15,100,0.2
219,EXACT,25,3,0.1,0.0,3.598366105746884,0,16.729999542236328,True,15,100,0.2
220,BAB,25,3,0.1,0.0,23.21928411480741,68117,0.15600000321865082,True,15,100,0.2
221,MOEA-QR-BAB,25,3,0.1,0.0,23.21928411480741,197022,0.35199999809265137,True,15,100,0.2
222,MOEA-QR-BSA,25,3,0.1,0.0,23.219284114807294,78810,9.368000030517578,True,15,100,0.2
223,BSA,25,3,0.1,0.0,23.219284114807294,78810,9.265000343322754,True,15,100,0.2
224,EXACT,25,3,0.1,0.0,23.21928411480744,0,16.6200008392334,True,15,100,0.2
225,BAB,25,3,0.1,0.0,17.59759577608561,43717,0.11800000071525574,True,15,100,0.2
226,MOEA-QR-BAB,25,3,0.1,0.0,17.59759577608561,123924,0.17900000512599945,True,15,100,0.2
227,MOEA-QR-BSA,25,3,0.1,0.0,17.597595776085598,78360,9.253000259399414,True,15,100,0.2
228,BSA,25,3,0.1,0.0,17.597595776085598,78360,9.295000076293945,True,15,100,0.2
229,EXACT,25,3,0.1,0.0,17.597595776085612,0,16.658000946044922,True,15,100,0.2
230,BAB,25,3,0.1,0.0,243.26342214283227,37287,0.08799999952316284,True,15,100,0.2
231,MOEA-QR-BAB,25,3,0.1,0.0,243.26342214283227,200606,0.34200000762939453,True,15,100,0.2
232,MOEA-QR-BSA,25,3,0.1,0.0,243.26342214283233,122940,9.63599967956543,True,15,100,0.2
233,BSA,25,3,0.1,0.0,243.26342214283233,122940,9.638999938964844,True,15,100,0.2
234,EXACT,25,3,0.1,0.0,243.26342214283218,0,16.57699966430664,True,15,100,0.2
235,BAB,25,3,0.1,0.0,143.5263004415305,38471,0.07699999958276749,True,15,100,0.2
236,MOEA-QR-BAB,25,3,0.1,0.0,143.5263004415305,185293,0.32100000977516174,True,15,100,0.2
237,MOEA-QR-BSA,25,3,0.1,0.0,143.52630044153042,83280,9.329999923706055,True,15,100,0.2
238,BSA,25,3,0.1,0.0,143.52630044153042,83280,9.380999565124512,True,15,100,0.2
239,EXACT,25,3,0.1,0.0,143.52630044153054,0,11.225000381469727,True,15,100,0.2
240,BAB,25,3,0.1,0.0,94.7570181519821,39951,0.11400000005960464,True,15,100,0.2
241,MOEA-QR-BAB,25,3,0.1,0.0,94.7570181519821,129765,0.1940000057220459,True,15,100,0.2
242,MOEA-QR-BSA,25,3,0.1,0.0,94.75701815198208,86655,9.343999862670898,True,15,100,0.2
243,BSA,25,3,0.1,0.0,94.75701815198208,86655,9.418999671936035,True,15,100,0.2
244,EXACT,25,3,0.1,0.0,94.75701815198208,0,11.234999656677246,True,15,100,0.2
245,BAB,25,3,0.1,0.0,35.23673626983284,33960,0.07699999958276749,True,15,100,0.2
246,MOEA-QR-BAB,25,3,0.1,0.0,35.23673626983284,116027,0.1679999977350235,True,15,100,0.2
247,MOEA-QR-BSA,25,3,0.1,0.0,35.23673626983276,71880,9.050000190734863,True,15,100,0.2
248,BSA,25,3,0.1,0.0,35.23673626983276,71880,9.097999572753906,True,15,100,0.2
249,EXACT,25,3,0.1,0.0,35.23673626983282,0,11.3100004196167,True,15,100,0.2
250,BAB,25,3,0.1,0.0,123.19445684556932,22742,0.06400000303983688,True,15,100,0.2
251,MOEA-QR-BAB,25,3,0.1,0.0,123.19445684556932,230180,0.3490000069141388,True,15,100,0.2
252,MOEA-QR-BSA,25,3,0.1,0.0,123.19445684556922,50985,9.086999893188477,True,15,100,0.2
253,BSA,25,3,0.1,0.0,123.19445684556922,50985,9.135000228881836,True,15,100,0.2
254,EXACT,25,3,0.1,0.0,123.19445684556929,0,11.46399974822998,True,15,100,0.2
255,BAB,25,3,0.1,0.0,5.925756237291982,46233,0.10899999737739563,True,15,100,0.2
256,MOEA-QR-BAB,25,3,0.1,0.0,5.925756237291982,130689,0.20600000023841858,True,15,100,0.2
257,MOEA-QR-BSA,25,3,0.1,0.0,5.925756237291965,71730,9.706000328063965,True,15,100,0.2
258,BSA,25,3,0.1,0.0,5.925756237291965,71730,9.734999656677246,True,15,100,0.2
