,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,max_steps,leverage_ratio
1587,MOEA-QR,1000,20,0.1,0.0,4330.795123028533,100,2.6814301013946533,0.9997554554333798,0.3613634454307736,0.3746536813757102,False,True,511,100,0.2
1588,MMEA-I,1000,20,0.1,0.0,4976.033750447021,100,0.21561899781227112,0.999766837447334,0.24646231266402474,0.26512175718785463,False,True,511,100,0.2
1589,MMEA-QR,1000,20,0.1,0.0,4753.551832204663,100,1.3897980451583862,0.9998685762277929,0.10586484081212272,0.12839424960675813,False,True,511,100,0.2
1590,FAST-LTS,1000,20,0.1,0.0,2101.511137884167,16,0.41187399812042713,0.9992726080545137,0.3708320156664848,0.4080637448798952,False,True,511,100,0.2
1591,MOEA-I,1000,20,0.1,0.0,6887.118390763057,100,0.39471200108528137,0.999599807952993,0.18705445650575223,0.22566243278576875,False,True,511,100,0.2
1592,MOEA-QR,1000,20,0.1,0.0,5727.51447395772,100,2.6522390842437744,0.9997879296815423,0.24184957364542112,0.25871223327781595,False,True,511,100,0.2
1593,MMEA-I,1000,20,0.1,0.0,5571.127438314142,100,0.21542899310588837,0.9995477826034613,0.012597473461557623,0.1353168307452571,False,True,511,100,0.2
1594,MMEA-QR,1000,20,0.1,0.0,6118.790371114401,100,1.2031699419021606,0.999671571523157,0.48581073661389673,0.4992305686962832,False,True,511,100,0.2
1595,FAST-LTS,1000,20,0.1,0.0,619.9172836948001,46,0.41962600499391556,0.9997657136151864,0.3516198456013863,0.36485811725813627,False,True,511,100,0.2
1596,MOEA-I,1000,20,0.1,0.0,1883.8123419690314,100,0.4071199893951416,0.9998471864648976,0.043549850314595545,0.0896361393027125,False,True,511,100,0.2
1597,MOEA-QR,1000,20,0.1,0.0,1821.2773527725276,100,2.5257279872894287,0.9999126404588189,0.09460305023790107,0.11170379908893206,False,True,511,100,0.2
1598,MMEA-I,1000,20,0.1,0.0,2104.748913366521,100,0.21645499765872955,0.9998527512819121,0.35309256457256466,0.36144634145939153,False,True,511,100,0.2
1599,MMEA-QR,1000,20,0.1,0.0,2135.483102480023,100,1.2108500003814697,0.9999208652001462,0.09811316521649878,0.11308286666438068,False,True,511,100,0.2
1600,FAST-LTS,1000,20,0.1,0.0,88.2700929115059,21,0.42686299979686737,0.9999729167375285,0.11317122888862546,0.11785916347941959,False,True,511,100,0.2
1601,MOEA-I,1000,20,0.1,0.0,535.0667830656383,100,0.6037769913673401,0.9999910842610851,0.024733767647932264,0.031139909592063635,False,True,511,100,0.2
1602,MOEA-QR,1000,20,0.1,0.0,268.0084332621763,100,2.7508480548858643,0.9999945074581262,0.024124392254769107,0.028324247502193114,False,True,511,100,0.2
1603,MMEA-I,1000,20,0.1,0.0,412.14957460059327,100,0.21426300704479218,0.999969297123858,0.10795283396448742,0.11356674581686604,False,True,511,100,0.2
1604,MMEA-QR,1000,20,0.1,0.0,267.36076335409405,100,1.2038500308990479,0.9999930309315532,0.08083404573073733,0.08255734705139989,False,True,511,100,0.2
1605,FAST-LTS,1000,20,0.1,0.0,4478.814967663632,23,0.41317599825561047,0.9997573825860947,0.670591241200486,0.6779395072468165,False,True,511,100,0.2
1606,MOEA-I,1000,20,0.1,0.0,13050.69420427149,100,0.5366340279579163,0.9996137185875079,0.9400503247160577,0.9487356563155962,False,True,511,100,0.2
1607,MOEA-QR,1000,20,0.1,0.0,11416.405210292294,100,2.960598945617676,0.9998636459256308,0.12880878996715223,0.14881066179458652,False,True,511,100,0.2
1608,MMEA-I,1000,20,0.1,0.0,16241.266570217364,100,0.18085500597953796,0.9994291785794265,0.3351108444634103,0.371268617128584,False,True,511,100,0.2
1609,MMEA-QR,1000,20,0.1,0.0,11009.768704785827,100,1.2059550285339355,0.9998177055409705,0.03125195618825166,0.0917591254988281,False,True,511,100,0.2
1610,FAST-LTS,1000,20,0.1,0.0,324.41684640883585,18,0.4338500015437603,0.9999539380212156,0.071937667013969,0.08377402304362826,False,True,511,100,0.2
1611,MOEA-I,1000,20,0.1,0.0,1466.6417030037742,100,0.4717330038547516,0.9999165153574864,0.09205558196474774,0.11126878529254225,False,True,511,100,0.2
1612,MOEA-QR,1000,20,0.1,0.0,868.422678364051,100,2.9571259021759033,0.9999878609678681,0.025646507678657268,0.034157814267980875,False,True,511,100,0.2
1613,MMEA-I,1000,20,0.1,0.0,1470.1584037555363,100,0.21279999613761902,0.9999344386830687,0.11659087560431877,0.12777493396415426,False,True,511,100,0.2
1614,MMEA-QR,1000,20,0.1,0.0,1100.6542618506742,100,1.2207900285720825,0.9999888743519176,0.1754943904201121,0.17676084800786954,False,True,511,100,0.2
1615,FAST-LTS,1000,20,0.1,0.0,1983.08038954917,20,0.42408598959445953,0.99986658246698,0.7618831074293215,0.7654685157314038,False,True,511,100,0.2
1616,MOEA-I,1000,20,0.1,0.0,5742.758835192627,100,0.5082859992980957,0.999750911289207,0.6314457866513545,0.63931423237188,False,True,511,100,0.2
1617,MOEA-QR,1000,20,0.1,0.0,5598.439747805275,100,2.7784509658813477,0.9999096828763187,0.5123035190137954,0.5158332530230737,False,True,511,100,0.2
1618,MMEA-I,1000,20,0.1,0.0,5500.0034021099555,100,0.21307000517845154,0.9998421381146043,0.1504835215238878,0.17024648304941306,False,True,511,100,0.2
1619,MMEA-QR,1000,20,0.1,0.0,5820.473535016253,100,1.1954790353775024,0.9999237525797406,0.5580411325557102,0.5607754448329569,False,True,511,100,0.2
1620,FAST-LTS,1000,20,0.1,0.0,2359.5334585686583,41,0.41297800093889236,0.9996615561406736,0.9403777133905005,0.9475486677519854,False,True,511,100,0.2
1621,MOEA-I,1000,20,0.1,0.0,181379.79774185704,100,0.4689350128173828,0.9994659394197158,0.7090855675496792,0.7239985607093206,False,True,511,100,0.2
1622,MOEA-QR,1000,20,0.1,0.0,6234.335585629706,100,2.7887790203094482,0.9998953322996138,0.16706561948448967,0.17929120525010817,False,True,511,100,0.2
1623,MMEA-I,1000,20,0.1,0.0,7152.215042909193,100,0.20749899744987488,0.9999084479001997,0.02988755541853895,0.06768447979988214,False,True,511,100,0.2
1624,MMEA-QR,1000,20,0.1,0.0,6203.585525993444,100,1.2160860300064087,0.9999270274416729,0.350970199068353,0.35511171203734676,False,True,511,100,0.2
1625,FAST-LTS,1000,20,0.1,0.0,339.77665951094315,32,0.41751299425959587,0.999919135671671,0.1055840121654987,0.11996274314569125,False,True,511,100,0.2
1626,MOEA-I,1000,20,0.1,0.0,1403.4939008811639,100,0.5055429935455322,0.9999385713635442,0.42352383162919544,0.4265231745980096,False,True,511,100,0.2
1627,MOEA-QR,1000,20,0.1,0.0,1049.5834881826456,100,2.664997100830078,0.9999851971030161,0.11573354509437353,0.11826491405943552,False,True,511,100,0.2
1628,MMEA-I,1000,20,0.1,0.0,1329.806041939854,100,0.21231700479984283,0.9999521409048987,0.28995386547300234,0.29342721723935283,False,True,511,100,0.2
1629,MMEA-QR,1000,20,0.1,0.0,1135.3882903262281,100,1.233847975730896,0.9999720174416917,0.21555223108925442,0.2181342140259858,False,True,511,100,0.2
1630,FAST-LTS,1000,20,0.1,0.0,1981.631849125112,13,0.4122290015220642,0.9996445901990381,0.14451605419357072,0.18728427206437812,False,True,511,100,0.2
1631,MOEA-I,1000,20,0.1,0.0,5369.868355821722,100,0.4966689944267273,0.999850509704514,0.23757830556140935,0.24984847204827593,False,True,511,100,0.2
1632,MOEA-QR,1000,20,0.1,0.0,5689.809231357606,100,2.7906999588012695,0.9998469573717846,0.22207726941938333,0.2356512890119736,False,True,511,100,0.2
1633,MMEA-I,1000,20,0.1,0.0,5426.45963022197,100,0.20992599427700043,0.9999153047541195,0.3696238190242207,0.37424320305380915,False,True,511,100,0.2
1634,MMEA-QR,1000,20,0.1,0.0,6038.8987051342865,100,1.2260710000991821,0.9998899321655453,0.15313650673561469,0.1668921415322139,False,True,511,100,0.2
1635,FAST-LTS,1000,20,0.1,0.0,4939.142498931814,16,0.4061580002307892,0.9997565345822315,0.235950210182569,0.2567436761495236,False,True,511,100,0.2
1636,MOEA-I,1000,20,0.1,0.0,18335.115374654426,100,0.46607398986816406,0.9994989042100587,0.6983485167824566,0.7137811498288867,False,True,511,100,0.2
1637,MOEA-QR,1000,20,0.1,0.0,15450.143570094653,100,2.9634110927581787,0.9997968835505803,0.21889538283862345,0.23712955981792122,False,True,511,100,0.2
1638,MMEA-I,1000,20,0.1,0.0,17566.297266995287,100,0.20538100600242615,0.999630500369525,0.7183648123901777,0.7287876878049779,False,True,511,100,0.2
1639,MMEA-QR,1000,20,0.1,0.0,15938.258493876845,100,1.2347919940948486,0.9998545408494025,0.6007979034613727,0.6057202098025537,False,True,511,100,0.2
1640,FAST-LTS,1000,20,0.1,0.0,7169.811166167838,28,0.40832299180328846,0.9993073865808114,0.5493053157684141,0.5740456442934538,False,True,511,100,0.2
1641,MOEA-I,1000,20,0.1,0.0,20316.800428574155,100,0.4721420109272003,0.9992997306105155,0.41192369930101747,0.4448152701384176,False,True,511,100,0.2
1642,MOEA-QR,1000,20,0.1,0.0,18538.282829652253,100,2.8989479541778564,0.9997835954780524,0.5281776933585045,0.5363505887770826,False,True,511,100,0.2
1643,MMEA-I,1000,20,0.1,0.0,21255.86852296381,100,0.2117680013179779,0.999572831194764,0.6315783569197546,0.6450016308692408,False,True,511,100,0.2
1644,MMEA-QR,1000,20,0.1,0.0,18818.95573228446,100,1.226349949836731,0.9997529747342304,1.2283819036418155,1.2324502335596488,False,True,511,100,0.2
1645,FAST-LTS,1000,20,0.1,0.0,3168.376036955534,28,0.41294199973344803,0.9986795270509239,0.05437583350709473,0.2369198688671504,False,True,511,100,0.2
1646,MOEA-I,1000,20,0.1,0.0,9997.025141433896,100,0.4008150100708008,0.9996959419244016,0.931685340219132,0.9381861894288899,False,True,511,100,0.2
1647,MOEA-QR,1000,20,0.1,0.0,8435.639486115093,100,2.6201939582824707,0.9993902873181505,0.33869055456193853,0.3729942458019797,False,True,511,100,0.2
1648,MMEA-I,1000,20,0.1,0.0,9342.55729901513,100,0.24055400490760803,0.9996487993837312,0.6935819770319303,0.7036510148859719,False,True,511,100,0.2
1649,MMEA-QR,1000,20,0.1,0.0,8883.551439208068,100,1.213850975036621,0.9995214907039146,0.8162468152013685,0.8278800515684913,False,True,511,100,0.2
1650,FAST-LTS,1000,20,0.1,0.0,315.9802607587986,38,0.41160401329398155,0.9998882499188966,0.3259842040477579,0.3327744694613425,False,True,511,100,0.2
1651,MOEA-I,1000,20,0.1,0.0,1157.5219283967078,100,0.4994969964027405,0.9999274293008845,0.30791480682907457,0.31259818422040925,False,True,511,100,0.2
1652,MOEA-QR,1000,20,0.1,0.0,1097.2433803595732,100,2.5323710441589355,0.9999463020152228,0.06616417344794662,0.08079068729817596,False,True,511,100,0.2
1653,MMEA-I,1000,20,0.1,0.0,1166.4356925884708,100,0.21148400008678436,0.9999022642034132,0.194895401138228,0.20469216406713722,False,True,511,100,0.2
1654,MMEA-QR,1000,20,0.1,0.0,1021.6433780918323,100,1.2321269512176514,0.9999320185998641,0.17336394503938427,0.18104097494335886,False,True,511,100,0.2
1655,FAST-LTS,1000,20,0.1,0.0,294.58076154206157,24,0.4128189980983734,0.9999330923626506,0.1819107271625399,0.189124113371152,False,True,511,100,0.2
1656,MOEA-I,1000,20,0.1,0.0,897.5698213224549,100,0.44650998711586,0.9999663771554728,0.008008080928493339,0.037557525493908096,False,True,511,100,0.2
1657,MOEA-QR,1000,20,0.1,0.0,912.9473615399614,100,2.648658037185669,0.9999716824364445,0.07312191291894755,0.08049499589951914,False,True,511,100,0.2
1658,MMEA-I,1000,20,0.1,0.0,1058.5830459921456,100,0.20977699756622314,0.9999377810026783,0.07144730849343431,0.08716287585310863,False,True,511,100,0.2
1659,MMEA-QR,1000,20,0.1,0.0,988.8888343117412,100,1.217432975769043,0.999955029638792,0.029212977097932094,0.05152356642905272,False,True,511,100,0.2
1660,FAST-LTS,1000,20,0.1,0.0,2816.455173288357,27,0.4007910117506981,0.9993209435918271,0.23950776021273432,0.29252356040378236,False,True,511,100,0.2
1661,MOEA-I,1000,20,0.1,0.0,8331.362707103772,100,0.4638719856739044,0.9995579544265016,0.33511953311863896,0.3613983932796511,False,True,511,100,0.2
1662,MOEA-QR,1000,20,0.1,0.0,8495.34327729305,100,2.7505290508270264,0.9998897309618836,0.4410414214602491,0.44600443191827305,False,True,511,100,0.2
1663,MMEA-I,1000,20,0.1,0.0,9441.861662182668,100,0.2104559987783432,0.9996527437526112,0.9604909900470592,0.9677992056467568,False,True,511,100,0.2
1664,MMEA-QR,1000,20,0.1,0.0,8237.277062788751,100,1.206853985786438,0.9997096441673977,0.5987068288011406,0.6083067876441698,False,True,511,100,0.2
1665,FAST-LTS,1000,20,0.1,0.0,1376.891964721898,25,0.4680739976465702,0.9998507973091423,0.07523464887627257,0.10787285108199224,False,True,511,100,0.2
1666,MOEA-I,1000,20,0.1,0.0,4829.18609683214,100,0.45596298575401306,0.9998687507799442,0.15436647898314826,0.17079421156012656,False,True,511,100,0.2
1667,MOEA-QR,1000,20,0.1,0.0,4488.813680142607,100,2.7541630268096924,0.9999238786397195,0.14560400861437817,0.15571444083213057,False,True,511,100,0.2
1668,MMEA-I,1000,20,0.1,0.0,4025.697884624009,100,0.20664599537849426,0.999857856914496,0.14804927759752123,0.16638458823849372,False,True,511,100,0.2
1669,MMEA-QR,1000,20,0.1,0.0,4358.253856872101,100,1.2140320539474487,0.9998819023041359,0.030583154196376222,0.0752425767786344,False,True,511,100,0.2
1670,FAST-LTS,1000,20,0.1,0.0,738.6566297996512,26,0.40997200086712837,0.9999755842803727,0.12791426116290566,0.13186417093152675,False,True,511,100,0.2
1671,MOEA-I,1000,20,0.1,0.0,4285.914827287422,100,0.4616380035877228,0.9999377345235747,0.17514117379855698,0.18249659505015142,False,True,511,100,0.2
1672,MOEA-QR,1000,20,0.1,0.0,2390.201944632213,100,2.7924399375915527,0.9999886898902975,0.22429448142041436,0.22532092744011387,False,True,511,100,0.2
1673,MMEA-I,1000,20,0.1,0.0,3352.2850314147718,100,0.2093389928340912,0.9999273982518823,0.45014377497382063,0.45354347486010194,False,True,511,100,0.2
1674,MMEA-QR,1000,20,0.1,0.0,2515.358787165119,100,1.1947020292282104,0.9999723134957184,0.05715584065483906,0.06615585801552461,False,True,511,100,0.2
1675,FAST-LTS,1000,20,0.1,0.0,1999.8036710136917,18,0.4075859934091568,0.9995864999576196,0.2826696455883513,0.31060470193024536,False,True,511,100,0.2
1676,MOEA-I,1000,20,0.1,0.0,8785.334391633987,100,0.41820698976516724,0.9994924974611052,0.6266407208150572,0.6431800537150615,False,True,511,100,0.2
1677,MOEA-QR,1000,20,0.1,0.0,5694.641877208308,100,2.7365150451660156,0.9998706529839091,0.4550443998129057,0.4607018045819427,False,True,511,100,0.2
1678,MMEA-I,1000,20,0.1,0.0,8223.769891381042,100,0.20770999789237976,0.9996532555285521,0.5797233559694469,0.5918736043952979,False,True,511,100,0.2
1679,MMEA-QR,1000,20,0.1,0.0,5312.211138196924,100,1.232725977897644,0.9999204982045736,0.0849914502437771,0.10199115579231309,False,True,511,100,0.2
1680,FAST-LTS,1000,20,0.1,0.0,4420.628273095131,26,0.40982700139284134,0.9995230741476987,0.3124253994680175,0.3429498328864684,False,True,511,100,0.2
1681,MOEA-I,1000,20,0.1,0.0,13556.614543661972,100,0.4978959858417511,0.9998105084731491,1.0695078379147138,1.073068348438427,False,True,511,100,0.2
1682,MOEA-QR,1000,20,0.1,0.0,13850.863613798014,100,2.748141050338745,0.9998738123995394,1.3094405006703875,1.3114479011854376,False,True,511,100,0.2
1683,MMEA-I,1000,20,0.1,0.0,16297.363231573252,100,0.20912499725818634,0.9998343349012787,0.7301019658270638,0.734911843000326,False,True,511,100,0.2
1684,MMEA-QR,1000,20,0.1,0.0,13068.114070994217,100,1.2093600034713745,0.9998610922549019,0.9108662547896935,0.914096842273853,False,True,511,100,0.2
1685,FAST-LTS,1000,20,0.1,0.0,6683.052493446457,31,0.4108950085937977,0.9994486342675871,1.05775705450265,1.0684855334844272,False,True,511,100,0.2
1686,MOEA-I,1000,20,0.1,0.0,24116.31941999587,100,0.5158510208129883,0.9992716198660588,1.3189481020649292,1.3300283628316216,False,True,511,100,0.2
1687,MOEA-QR,1000,20,0.1,0.0,20749.90209737321,100,2.8478848934173584,0.9998531629692686,0.7579735491317385,0.7618890070897361,False,True,511,100,0.2
1688,MMEA-I,1000,20,0.1,0.0,24793.78788542693,100,0.2084379941225052,0.9991906811846218,1.0743681341913862,1.0894293286329446,False,True,511,100,0.2
1689,MMEA-QR,1000,20,0.1,0.0,20802.52857100145,100,1.2068190574645996,0.9997352852061057,0.7763859139267079,0.7832551041695547,False,True,511,100,0.2
1690,FAST-LTS,1000,20,0.1,0.0,334.28099203686264,24,0.43070001155138016,0.9999250630455814,0.14030819231516425,0.15061720901237052,False,True,511,100,0.2
1691,MOEA-I,1000,20,0.1,0.0,1906.5454164575124,100,0.4720349907875061,0.9998940757617037,0.009442986702188693,0.06610321162320025,False,True,511,100,0.2
1692,MOEA-QR,1000,20,0.1,0.0,965.4408405462151,100,2.940735101699829,0.9999675506753752,0.1861315553793408,0.1896127258828609,False,True,511,100,0.2
1693,MMEA-I,1000,20,0.1,0.0,1308.938845176757,100,0.2025880068540573,0.9998651394594906,0.15430935981881613,0.17095037467953442,False,True,511,100,0.2
1694,MMEA-QR,1000,20,0.1,0.0,1144.4126689517514,100,1.1915620565414429,0.9999735193555558,0.03581289447520694,0.04840340198428358,False,True,511,100,0.2
1695,FAST-LTS,1000,20,0.1,0.0,3281.056200157402,23,0.4211609922349453,0.9988962748939064,0.028323473590063153,0.21201334669637376,False,True,511,100,0.2
1696,MOEA-I,1000,20,0.1,0.0,11304.609752273856,100,0.40801501274108887,0.9996217440474897,0.03639726379370278,0.12904551530895408,False,True,511,100,0.2
1697,MOEA-QR,1000,20,0.1,0.0,9813.827008711783,100,2.6669130325317383,0.9996577131926956,0.4083650213001663,0.42475510021874063,False,True,511,100,0.2
1698,MMEA-I,1000,20,0.1,0.0,10133.375137195882,100,0.20714899897575378,0.9994702319637838,0.6373052893023057,0.6538683709234344,False,True,511,100,0.2
1699,MMEA-QR,1000,20,0.1,0.0,9452.861360163492,100,1.197003960609436,0.9992964232718577,0.07415305089421315,0.18310752855923593,False,True,511,100,0.2
1700,FAST-LTS,1000,20,0.1,0.0,325.3680003851782,29,0.4236000068485737,0.999946966470577,0.1812092967783837,0.1869788328898507,False,True,511,100,0.2
1701,MOEA-I,1000,20,0.1,0.0,1994.392178766415,100,0.5215870141983032,0.9998875325354194,0.20919354693978995,0.21981317948586884,False,True,511,100,0.2
1702,MOEA-QR,1000,20,0.1,0.0,1025.296264497457,100,2.904881000518799,0.9999707033413654,0.11966519532842393,0.12447260872030039,False,True,511,100,0.2
1703,MMEA-I,1000,20,0.1,0.0,1577.5025869819492,100,0.20708200335502625,0.9999614404003597,0.3513424855928448,0.35355587190404436,False,True,511,100,0.2
1704,MMEA-QR,1000,20,0.1,0.0,1075.7572611016801,100,1.2215080261230469,0.9999903448591084,0.13602070473891412,0.13744709765925184,False,True,511,100,0.2
1705,FAST-LTS,1000,20,0.1,0.0,586.7767382052773,42,0.4092379994690418,0.9998550054781857,0.11189657555346255,0.1354758385587021,False,True,511,100,0.2
1706,MOEA-I,1000,20,0.1,0.0,1956.224424987239,100,0.43929100036621094,0.9999063971345225,0.3278335479154313,0.33352066127297003,False,True,511,100,0.2
1707,MOEA-QR,1000,20,0.1,0.0,1807.359501047338,100,2.5082149505615234,0.9999421759783408,0.0037603862764075124,0.0484682932644885,False,True,511,100,0.2
1708,MMEA-I,1000,20,0.1,0.0,2132.1156556966916,100,0.20688499510288239,0.9998072032421048,0.750505772500811,0.7556246765507106,False,True,511,100,0.2
1709,MMEA-QR,1000,20,0.1,0.0,1732.4598127515628,100,1.113245964050293,0.999932339332901,0.2122377978313282,0.2185187691649096,False,True,511,100,0.2
1710,FAST-LTS,1000,20,0.1,0.0,3777.9569935354402,20,0.39495700038969517,0.999751709874603,0.2680612837482481,0.28667275759473515,False,True,511,100,0.2
1711,MOEA-I,1000,20,0.1,0.0,10438.247433746203,100,0.4303539991378784,0.9997575413082607,0.20268131036901837,0.22594967536999405,False,True,511,100,0.2
1712,MOEA-QR,1000,20,0.1,0.0,11308.290925889229,100,2.570847988128662,0.9998015613713384,0.08610403552192064,0.12390981537545381,False,True,511,100,0.2
1713,MMEA-I,1000,20,0.1,0.0,11249.473529905772,100,0.2055480033159256,0.9998002188382035,0.11438751116110202,0.1464399893807642,False,True,511,100,0.2
1714,MMEA-QR,1000,20,0.1,0.0,11806.16628541932,100,1.098992943763733,0.9997664855811226,0.38498750197982734,0.3968806826002737,False,True,511,100,0.2
1715,FAST-LTS,1000,20,0.1,0.0,5533.005653595785,22,0.3978020027279854,0.9980037165495735,0.3298361222412642,0.4363547091466334,False,True,511,100,0.2
1716,MOEA-I,1000,20,0.1,0.0,16973.734806664637,100,0.39488500356674194,0.9994654333032871,1.278549334043131,1.2874259065937053,False,True,511,100,0.2
1717,MOEA-QR,1000,20,0.1,0.0,15840.027584277526,100,2.3748281002044678,0.9991899313186824,0.592509641857483,0.6189905503873718,False,True,511,100,0.2
1718,MMEA-I,1000,20,0.1,0.0,18730.91609629998,100,0.21085399389266968,0.9991093052771941,0.8083614361343292,0.8299977712880187,False,True,511,100,0.2
1719,MMEA-QR,1000,20,0.1,0.0,16019.66014810581,100,1.105963945388794,0.9994685263230183,0.2632729716157655,0.30124952084741957,False,True,511,100,0.2
1720,FAST-LTS,1000,20,0.1,0.0,3131.198411241332,25,0.38276199623942375,0.9995171714926413,0.4534037221473756,0.4742732536655052,False,True,511,100,0.2
1721,MOEA-I,1000,20,0.1,0.0,9646.00222011685,100,0.44096899032592773,0.9997414702553322,0.5327535521624452,0.5424765948396681,False,True,511,100,0.2
1722,MOEA-QR,1000,20,0.1,0.0,9307.332472498723,100,2.5609281063079834,0.9999051790404195,0.1594490410023054,0.1709338822905331,False,True,511,100,0.2
1723,MMEA-I,1000,20,0.1,0.0,9557.744201021053,100,0.20557400584220886,0.9995144078881477,0.1956822463435562,0.2403316103161013,False,True,511,100,0.2
1724,MMEA-QR,1000,20,0.1,0.0,9656.855395281862,100,1.1079109907150269,0.9999167637579518,0.17241778586036438,0.18184184093008754,False,True,511,100,0.2
1725,FAST-LTS,1000,20,0.1,0.0,2119.3123390082455,35,0.3881280142813921,0.999897551346453,1.597341161808434,1.5986356414242906,False,True,511,100,0.2
1726,MOEA-I,1000,20,0.1,0.0,563777.3464013482,100,0.48133501410484314,0.9990784699625406,2.28529838445954,2.293362611345622,False,True,511,100,0.2
1727,MOEA-QR,1000,20,0.1,0.0,5978.796911462113,100,2.755074977874756,0.9999431550223143,0.9671480234122845,0.9683249193829174,False,True,511,100,0.2
1728,MMEA-I,1000,20,0.1,0.0,8914.384647273917,100,0.21293599903583527,0.9996216177758735,0.48356862440880766,0.49906132221824784,False,True,511,100,0.2
1729,MMEA-QR,1000,20,0.1,0.0,5734.23790275227,100,1.1116939783096313,0.9999404743219311,0.8030002836415402,0.8044968290770521,False,True,511,100,0.2
1730,FAST-LTS,1000,20,0.1,0.0,4067.752348172505,17,0.3834699969738722,0.9994973959263445,1.3588191738417714,1.3663778690953312,False,True,511,100,0.2
1731,MOEA-I,1000,20,0.1,0.0,18863.11102225297,100,0.42032700777053833,0.9990169653068438,1.0360704869418638,1.0562688655160062,False,True,511,100,0.2
1732,MOEA-QR,1000,20,0.1,0.0,12366.135864594049,100,2.6875789165496826,0.9998767096731922,0.679390733142027,0.6831294977384802,False,True,511,100,0.2
1733,MMEA-I,1000,20,0.1,0.0,18695.251662914296,100,0.19773200154304504,0.9992764070697925,1.512829621477687,1.5231840929365608,False,True,511,100,0.2
1734,MMEA-QR,1000,20,0.1,0.0,12148.412536626067,100,1.204440951347351,0.9999042510955558,0.8310991086802841,0.8334469013494803,False,True,511,100,0.2
1735,FAST-LTS,1000,20,0.1,0.0,2337.1189962469443,25,0.4150899965316057,0.9995756410985482,1.1032759583400693,1.1109316708509465,False,True,511,100,0.2
1736,MOEA-I,1000,20,0.1,0.0,6894.256766639237,100,0.5377839803695679,0.9997920710601821,0.21281685058206107,0.231546549928501,False,True,511,100,0.2
1737,MOEA-QR,1000,20,0.1,0.0,6444.363301453625,100,2.7327840328216553,0.9998503786591512,0.49399558822642026,0.500010702894719,False,True,511,100,0.2
1738,MMEA-I,1000,20,0.1,0.0,5863.531960204198,100,0.20231300592422485,0.999886668604213,0.42671162638172183,0.43198469585550925,False,True,511,100,0.2
1739,MMEA-QR,1000,20,0.1,0.0,6746.485330331665,100,1.1968189477920532,0.9999029595095297,0.4695685192875016,0.47368319754876925,False,True,511,100,0.2
1740,FAST-LTS,1000,20,0.1,0.0,5749.240228161294,33,0.4085170030593872,0.9971545902322175,0.2895756848849018,0.4446772830993881,False,True,511,100,0.2
1741,MOEA-I,1000,20,0.1,0.0,18471.933926777998,100,0.43693000078201294,0.9987579997903737,2.0891782722109102,2.1010350290552178,False,True,511,100,0.2
1742,MOEA-QR,1000,20,0.1,0.0,15879.593320701379,100,2.5396580696105957,0.9983866486820958,0.4779420819887566,0.5415168756898616,False,True,511,100,0.2
1743,MMEA-I,1000,20,0.1,0.0,18168.916347183756,100,0.20380599796772003,0.999105811664329,1.533356883823595,1.5449785461693168,False,True,511,100,0.2
1744,MMEA-QR,1000,20,0.1,0.0,16223.95809021387,100,1.2355799674987793,0.9992351683225499,0.3009606763938861,0.3482050223892842,False,True,511,100,0.2
1745,FAST-LTS,1000,20,0.1,0.0,72.1920994926158,25,0.4094719924032688,0.9999841385722413,0.03923901332170686,0.0466288063445393,False,True,511,100,0.2
1746,MOEA-I,1000,20,0.1,0.0,742.0925366309459,100,0.6025930047035217,0.9999732974159931,0.23120448452707396,0.23351038859567255,False,True,511,100,0.2
1747,MOEA-QR,1000,20,0.1,0.0,253.86050267144822,100,2.9061789512634277,0.999990979268132,0.08738027776734372,0.08942102281912029,False,True,511,100,0.2
1748,MMEA-I,1000,20,0.1,0.0,366.50633406768407,100,0.2013549953699112,0.999976219868706,0.3407592252596491,0.3421521880998698,False,True,511,100,0.2
1749,MMEA-QR,1000,20,0.1,0.0,253.13349258807915,100,1.2157729864120483,0.9999848233403416,0.015645878957242607,0.029185396417726543,False,True,511,100,0.2
1750,FAST-LTS,1000,20,0.1,0.0,3241.7909058892324,28,0.4184989891946316,0.9998940432727611,1.2481890043495094,1.249888499578014,False,True,511,100,0.2
1751,MOEA-I,1000,20,0.1,0.0,10528.731089382585,100,0.5283330082893372,0.9997205229759557,0.2862566324265199,0.3056154630608058,False,True,511,100,0.2
1752,MOEA-QR,1000,20,0.1,0.0,8326.487641206211,100,2.8927040100097656,0.9999192750417955,0.8379528876739508,0.8398868646430587,False,True,511,100,0.2
1753,MMEA-I,1000,20,0.1,0.0,9629.280760913887,100,0.20166899263858795,0.9998241523224483,0.3046456452132805,0.31610054192486947,False,True,511,100,0.2
1754,MMEA-QR,1000,20,0.1,0.0,9386.848462053938,100,1.194883942604065,0.9999236083282831,0.262241020903469,0.2680198706355926,False,True,511,100,0.2
1755,FAST-LTS,1000,20,0.1,0.0,81.5133101902488,25,0.40258101001381874,0.9999617005829016,0.08012570118475343,0.08917731457669933,False,True,511,100,0.2
1756,MOEA-I,1000,20,0.1,0.0,307.36130369580405,100,0.3667509853839874,0.9999654298947053,0.07202910146836887,0.08106425820171202,False,True,511,100,0.2
1757,MOEA-QR,1000,20,0.1,0.0,259.2585709414357,100,2.6969220638275146,0.999993774508746,0.048740019241927515,0.05123270968546114,False,True,511,100,0.2
