,algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
4690,BAB,20,3,0.1,0.0,23.263843397236883,3860,0.0071000000461936,True,12,100,0.2
4691,MOEA-QR-BAB,20,3,0.1,0.0,23.263843397236883,14805,0.016273999586701393,True,12,100,0.2
4692,MOEA-QR-BSA,20,3,0.1,0.0,24.565801370713114,40860,1.866428017616272,True,12,100,0.2
4693,BSA,20,3,0.1,0.0,24.565801370713114,40860,1.8956550359725952,True,12,100,0.2
4694,EXACT,20,3,0.1,0.0,23.263843397236908,0,0.28289398550987244,True,12,100,0.2
4695,BAB,20,3,0.1,0.0,3.1078863254149773,3949,0.006341000087559223,True,12,100,0.2
4696,MOEA-QR-BAB,20,3,0.1,0.0,3.1078863254149773,13788,0.015608999878168106,True,12,100,0.2
4697,MOEA-QR-BSA,20,3,0.1,0.0,3.1078863254149853,27075,1.8934390544891357,True,12,100,0.2
4698,BSA,20,3,0.1,0.0,3.1078863254149853,27075,1.8548879623413086,True,12,100,0.2
4699,EXACT,20,3,0.1,0.0,3.107886325414986,0,0.2852590084075928,True,12,100,0.2
4700,BAB,20,3,0.1,0.0,88.65227284102238,7160,0.011150999926030636,True,12,100,0.2
4701,MOEA-QR-BAB,20,3,0.1,0.0,88.65227284102238,25834,0.03351899981498718,True,12,100,0.2
4702,MOEA-QR-BSA,20,3,0.1,0.0,88.65227284102227,30630,1.8358789682388306,True,12,100,0.2
4703,BSA,20,3,0.1,0.0,88.65227284102227,30630,1.8588709831237793,True,12,100,0.2
4704,EXACT,20,3,0.1,0.0,88.65227284102227,0,0.2842319905757904,True,12,100,0.2
4705,BAB,20,3,0.1,0.0,0.5841810863501788,4583,0.005948000121861696,True,12,100,0.2
4706,MOEA-QR-BAB,20,3,0.1,0.0,0.5841810863501788,18537,0.0209330003708601,True,12,100,0.2
4707,MOEA-QR-BSA,20,3,0.1,0.0,0.5841810863501744,42840,1.8381520509719849,True,12,100,0.2
4708,BSA,20,3,0.1,0.0,0.5841810863501744,42840,1.8379850387573242,True,12,100,0.2
4709,EXACT,20,3,0.1,0.0,0.5841810863501762,0,0.2784020006656647,True,12,100,0.2
4710,BAB,20,3,0.1,0.0,16.371162674621353,7361,0.012860000133514404,True,12,100,0.2
4711,MOEA-QR-BAB,20,3,0.1,0.0,16.371162674621353,14642,0.017385000362992287,True,12,100,0.2
4712,MOEA-QR-BSA,20,3,0.1,0.0,16.371162674621342,37875,1.8312489986419678,True,12,100,0.2
4713,BSA,20,3,0.1,0.0,16.371162674621342,37875,1.819964051246643,True,12,100,0.2
4714,EXACT,20,3,0.1,0.0,16.371162674621345,0,0.28556400537490845,True,12,100,0.2
4715,BAB,20,3,0.1,0.0,5.901012283614035,3978,0.0064940000884234905,True,12,100,0.2
4716,MOEA-QR-BAB,20,3,0.1,0.0,5.901012283614035,14274,0.01619900017976761,True,12,100,0.2
4717,MOEA-QR-BSA,20,3,0.1,0.0,5.901012283614026,33165,1.8041460514068604,True,12,100,0.2
4718,BSA,20,3,0.1,0.0,5.901012283614026,33165,1.798550009727478,True,12,100,0.2
4719,EXACT,20,3,0.1,0.0,5.901012283614031,0,0.2849409878253937,True,12,100,0.2
4720,BAB,20,3,0.1,0.0,5.486604927158739,5336,0.007375999819487333,True,12,100,0.2
4721,MOEA-QR-BAB,20,3,0.1,0.0,5.486604927158739,14452,0.015999000519514084,True,12,100,0.2
4722,MOEA-QR-BSA,20,3,0.1,0.0,5.486604927158735,31215,1.7886019945144653,True,12,100,0.2
4723,BSA,20,3,0.1,0.0,5.486604927158735,31215,1.793789029121399,True,12,100,0.2
4724,EXACT,20,3,0.1,0.0,5.4866049271587425,0,0.2810930013656616,True,12,100,0.2
4725,BAB,20,3,0.1,0.0,49.07025362859554,5813,0.010497000068426132,True,12,100,0.2
4726,MOEA-QR-BAB,20,3,0.1,0.0,49.07025362859554,14593,0.017242999747395515,True,12,100,0.2
4727,MOEA-QR-BSA,20,3,0.1,0.0,49.07025362859552,22140,1.839684009552002,True,12,100,0.2
4728,BSA,20,3,0.1,0.0,49.07025362859552,22140,1.8519489765167236,True,12,100,0.2
4729,EXACT,20,3,0.1,0.0,49.07025362859551,0,0.2832069993019104,True,12,100,0.2
4730,BAB,20,3,0.1,0.0,88.0869078209702,7757,0.014530999585986137,True,12,100,0.2
4731,MOEA-QR-BAB,20,3,0.1,0.0,88.0869078209702,15741,0.019936000928282738,True,12,100,0.2
4732,MOEA-QR-BSA,20,3,0.1,0.0,88.0869078209702,29910,1.8288600444793701,True,12,100,0.2
4733,BSA,20,3,0.1,0.0,88.0869078209702,29910,1.853234052658081,True,12,100,0.2
4734,EXACT,20,3,0.1,0.0,88.08690782097017,0,0.2804819941520691,True,12,100,0.2
4735,BAB,20,3,0.1,0.0,72.2266415291325,8956,0.015692999586462975,True,12,100,0.2
4736,MOEA-QR-BAB,20,3,0.1,0.0,72.2266415291325,15689,0.019102999940514565,True,12,100,0.2
4737,MOEA-QR-BSA,20,3,0.1,0.0,72.2266415291325,34185,1.8302669525146484,True,12,100,0.2
4738,BSA,20,3,0.1,0.0,72.2266415291325,34185,1.835474967956543,True,12,100,0.2
4739,EXACT,20,3,0.1,0.0,72.22664152913251,0,0.2781890034675598,True,12,100,0.2
4740,BAB,20,3,0.1,0.0,11.808008143436032,7942,0.013771000318229198,True,12,100,0.2
4741,MOEA-QR-BAB,20,3,0.1,0.0,11.808008143436032,12780,0.013662000186741352,True,12,100,0.2
4742,MOEA-QR-BSA,20,3,0.1,0.0,11.808008143436046,31410,1.8940399885177612,True,12,100,0.2
4743,BSA,20,3,0.1,0.0,11.808008143436046,31410,1.8928790092468262,True,12,100,0.2
4744,EXACT,20,3,0.1,0.0,11.808008143436037,0,0.27954500913619995,True,12,100,0.2
4745,BAB,20,3,0.1,0.0,57.47146598122718,4121,0.006467000115662813,True,12,100,0.2
4746,MOEA-QR-BAB,20,3,0.1,0.0,57.47146598122718,13152,0.014818999916315079,True,12,100,0.2
4747,MOEA-QR-BSA,20,3,0.1,0.0,57.4714659812272,30465,1.8109350204467773,True,12,100,0.2
4748,BSA,20,3,0.1,0.0,57.4714659812272,30465,1.7930079698562622,True,12,100,0.2
4749,EXACT,20,3,0.1,0.0,57.47146598122722,0,0.28282299637794495,True,12,100,0.2
