algorithm,n,p,out,out_2model,rss,iter,time,intercept,h_size,max_steps,leverage_ratio
MOEA-QR-BSA,20,5,0.1,1.0,3.2190090756356247,79236,14.008336067199707,True,13,100,0.2
BSA,20,5,0.1,1.0,3.2190090756356247,79236,14.090601921081545,True,13,100,0.2
EXACT,20,5,0.1,1.0,3.2190090756356384,0,0.21465599536895752,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,66.95667956208474,7354,0.01639699935913086,True,13,100,0.2
BAB,20,5,0.1,1.0,66.95667956208474,19197,0.03402400016784668,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,66.95667956208463,115351,14.403343200683596,True,13,100,0.2
BSA,20,5,0.1,1.0,66.95667956208463,115351,13.593877792358398,True,13,100,0.2
EXACT,20,5,0.1,1.0,66.95667956208477,0,0.19391800463199613,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,120.6275208587084,5752,0.011970000341534616,True,13,100,0.2
BAB,20,5,0.1,1.0,120.6275208587084,18976,0.029050000011920932,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,120.62752085870846,101494,12.929685592651367,True,13,100,0.2
BSA,20,5,0.1,1.0,120.62752085870846,101494,13.004453659057615,True,13,100,0.2
EXACT,20,5,0.1,1.0,120.6275208587084,0,0.19613300263881686,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,4.2969481943563785,5030,0.010976999998092651,True,13,100,0.2
BAB,20,5,0.1,1.0,4.2969481943563785,13925,0.017603000625967983,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,4.296948194356342,133145,12.989788055419922,True,13,100,0.2
BSA,20,5,0.1,1.0,4.296948194356342,133145,13.03633975982666,True,13,100,0.2
EXACT,20,5,0.1,1.0,4.296948194356364,0,0.1976819932460785,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,44.68159938594798,8680,0.013540999963879584,True,13,100,0.2
BAB,20,5,0.1,1.0,44.68159938594798,16613,0.025519000366330147,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,44.68159938594783,73594,13.460448265075685,True,13,100,0.2
BSA,20,5,0.1,1.0,44.68159938594783,73594,13.52255153656006,True,13,100,0.2
EXACT,20,5,0.1,1.0,44.68159938594799,0,0.19336700439453125,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,12.292345756863261,9764,0.01853200048208237,True,13,100,0.2
BAB,20,5,0.1,1.0,12.292345756863261,15814,0.022645000368356705,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,12.292345756863186,95108,13.84946060180664,True,13,100,0.2
BSA,20,5,0.1,1.0,12.292345756863186,95108,13.92951774597168,True,13,100,0.2
EXACT,20,5,0.1,1.0,12.292345756863243,0,0.19906599819660187,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,17.32163497236709,5368,0.010683000087738035,True,13,100,0.2
BAB,20,5,0.1,1.0,17.32163497236709,13955,0.017844000831246376,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,17.321634972367107,117769,13.137422561645508,True,13,100,0.2
BSA,20,5,0.1,1.0,17.321634972367107,117769,13.21838665008545,True,13,100,0.2
EXACT,20,5,0.1,1.0,17.321634972367136,0,0.19984599947929385,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,10.555276935215314,4976,0.009314999915659428,True,13,100,0.2
BAB,20,5,0.1,1.0,10.555276935215314,13877,0.01736699976027012,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,10.555276935215296,213435,13.270777702331545,True,13,100,0.2
BSA,20,5,0.1,1.0,10.555276935215296,213435,13.360240936279295,True,13,100,0.2
EXACT,20,5,0.1,1.0,10.555276935215305,0,0.19770300388336184,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,97.09486535114945,4971,0.011118999682366848,True,13,100,0.2
BAB,20,5,0.1,1.0,97.09486535114945,21856,0.033385999500751495,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,97.09486535114941,94705,13.087862014770508,True,13,100,0.2
BSA,20,5,0.1,1.0,97.09486535114941,94705,13.26466464996338,True,13,100,0.2
EXACT,20,5,0.1,1.0,97.09486535114948,0,0.19512799382209775,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,9.78906912622474,8095,0.016033999621868134,True,13,100,0.2
BAB,20,5,0.1,1.0,9.78906912622474,13785,0.01706700026988983,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,12.001420499716039,231694,13.614108085632324,True,13,100,0.2
BSA,20,5,0.1,1.0,12.001420499716039,231694,13.53852653503418,True,13,100,0.2
EXACT,20,5,0.1,1.0,9.7890691262247,0,0.1976570039987564,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,97.53028314167656,5883,0.011254999786615372,True,13,100,0.2
BAB,20,5,0.1,1.0,97.53028314167656,13934,0.01819399930536747,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,97.5302831416765,143189,13.447531700134276,True,13,100,0.2
BSA,20,5,0.1,1.0,97.5302831416765,143189,13.496776580810547,True,13,100,0.2
EXACT,20,5,0.1,1.0,97.53028314167652,0,0.19637399911880493,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,48.038794888680755,5927,0.011195000261068344,True,13,100,0.2
BAB,20,5,0.1,1.0,48.038794888680755,17033,0.023725999519228932,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,48.03879488868068,115878,13.538714408874512,True,13,100,0.2
BSA,20,5,0.1,1.0,48.03879488868068,115878,13.493823051452635,True,13,100,0.2
EXACT,20,5,0.1,1.0,48.038794888680755,0,0.19576700031757355,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,27.98632589763936,3302,0.006707999855279922,True,13,100,0.2
BAB,20,5,0.1,1.0,27.98632589763936,13804,0.017159000039100647,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,27.98632589763935,116312,12.817524909973145,True,13,100,0.2
BSA,20,5,0.1,1.0,27.98632589763935,116312,12.894366264343262,True,13,100,0.2
EXACT,20,5,0.1,1.0,27.9863258976394,0,0.19894300401210785,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,1.8538947452617955,2660,0.005470999982208014,True,13,100,0.2
BAB,20,5,0.1,1.0,1.8538947452617955,18294,0.024622000753879547,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,1.8538947452617136,139965,12.937079429626465,True,13,100,0.2
BSA,20,5,0.1,1.0,1.8538947452617136,139965,12.940788269042967,True,13,100,0.2
EXACT,20,5,0.1,1.0,1.8538947452617458,0,0.19458900392055511,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,1.1200837496380316,3542,0.006694999989122152,True,13,100,0.2
BAB,20,5,0.1,1.0,1.1200837496380316,16631,0.022888999432325363,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,1.1200837496380218,132587,13.232064247131348,True,13,100,0.2
BSA,20,5,0.1,1.0,1.1200837496380218,132587,13.246793746948242,True,13,100,0.2
EXACT,20,5,0.1,1.0,1.1200837496380336,0,0.19481800496578214,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,0.2461749416265013,2429,0.005384000018239021,True,13,100,0.2
BAB,20,5,0.1,1.0,0.2461749416265013,13767,0.01687600091099739,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,0.2461749416264993,90334,12.889897346496582,True,13,100,0.2
BSA,20,5,0.1,1.0,0.2461749416264993,90334,12.894207954406738,True,13,100,0.2
EXACT,20,5,0.1,1.0,0.2461749416265025,0,0.2012329995632172,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,1.8117041478923417,4719,0.009717999957501888,True,13,100,0.2
BAB,20,5,0.1,1.0,1.8117041478923417,14520,0.019184000790119168,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,1.8117041478923284,116839,13.21502685546875,True,13,100,0.2
BSA,20,5,0.1,1.0,1.8117041478923284,116839,13.236780166625975,True,13,100,0.2
EXACT,20,5,0.1,1.0,1.811704147892336,0,0.19572000205516812,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,46.949411841686256,3802,0.009339000098407269,True,13,100,0.2
BAB,20,5,0.1,1.0,46.949411841686256,16742,0.02370999939739704,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,46.94941184168624,122140,13.224507331848145,True,13,100,0.2
BSA,20,5,0.1,1.0,46.94941184168624,122140,13.275016784667967,True,13,100,0.2
EXACT,20,5,0.1,1.0,46.9494118416863,0,0.19993899762630465,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,19.808962470819505,4127,0.009235000237822531,True,13,100,0.2
BAB,20,5,0.1,1.0,19.808962470819505,15402,0.021663999184966087,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,19.8089624708195,146661,13.276495933532715,True,13,100,0.2
BSA,20,5,0.1,1.0,19.8089624708195,146661,13.400107383728027,True,13,100,0.2
EXACT,20,5,0.1,1.0,19.8089624708195,0,0.20016799867153168,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,52.621376401445616,5336,0.011150999926030636,True,13,100,0.2
BAB,20,5,0.1,1.0,52.621376401445616,16064,0.024181999266147614,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,52.6213764014456,150412,14.0514497756958,True,13,100,0.2
BSA,20,5,0.1,1.0,52.6213764014456,150412,14.90621566772461,True,13,100,0.2
EXACT,20,5,0.1,1.0,52.621376401445644,0,0.2177329957485199,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,14.948214243789925,7100,0.016641000285744667,True,13,100,0.2
BAB,20,5,0.1,1.0,14.948214243789925,17693,0.028883000835776333,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,14.948214243789868,125395,14.504993438720705,True,13,100,0.2
BSA,20,5,0.1,1.0,14.948214243789868,125395,14.39053440093994,True,13,100,0.2
EXACT,20,5,0.1,1.0,14.94821424378993,0,0.2115139961242676,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,33.05297498049488,6241,0.012538000009953977,True,13,100,0.2
BAB,20,5,0.1,1.0,33.05297498049488,14715,0.022366000339388847,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,33.0529749804948,91016,14.404995918273926,True,13,100,0.2
BSA,20,5,0.1,1.0,33.0529749804948,91016,14.332076072692873,True,13,100,0.2
EXACT,20,5,0.1,1.0,33.052974980494824,0,0.21070900559425354,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,113.45180366886059,4688,0.009801000356674194,True,13,100,0.2
BAB,20,5,0.1,1.0,113.45180366886059,16697,0.02488099969923496,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,113.45180366886042,102269,14.250089645385742,True,13,100,0.2
BSA,20,5,0.1,1.0,113.45180366886042,102269,14.55808925628662,True,13,100,0.2
EXACT,20,5,0.1,1.0,113.45180366886056,0,0.21146200597286224,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,45.71727006309468,4477,0.009643999859690666,True,13,100,0.2
BAB,20,5,0.1,1.0,45.71727006309468,14112,0.020260000601410862,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,45.717270063094546,87358,13.674397468566895,True,13,100,0.2
BSA,20,5,0.1,1.0,45.717270063094546,87358,13.397418975830078,True,13,100,0.2
EXACT,20,5,0.1,1.0,45.717270063094645,0,0.1934559941291809,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,46.18369738869534,10030,0.01889199949800968,True,13,100,0.2
BAB,20,5,0.1,1.0,46.18369738869534,19116,0.02700899913907051,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,46.1836973886952,119877,13.035491943359375,True,13,100,0.2
BSA,20,5,0.1,1.0,46.1836973886952,119877,13.347264289855955,True,13,100,0.2
EXACT,20,5,0.1,1.0,46.18369738869521,0,0.19781099259853366,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,6.616247741927582,3805,0.007953000254929066,True,13,100,0.2
BAB,20,5,0.1,1.0,6.616247741927582,13796,0.01729799993336201,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,6.6162477419275545,197222,13.048053741455078,True,13,100,0.2
BSA,20,5,0.1,1.0,6.6162477419275545,197222,13.098925590515135,True,13,100,0.2
EXACT,20,5,0.1,1.0,6.616247741927536,0,0.19651399552822116,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,17.33158369886192,4490,0.008688000030815601,True,13,100,0.2
BAB,20,5,0.1,1.0,17.33158369886192,14835,0.019995000213384632,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,17.331583698861884,122853,13.30533218383789,True,13,100,0.2
BSA,20,5,0.1,1.0,17.331583698861884,122853,13.304768562316895,True,13,100,0.2
EXACT,20,5,0.1,1.0,17.331583698861913,0,0.19628499448299408,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,10.998399803777197,4184,0.007922999560832977,True,13,100,0.2
BAB,20,5,0.1,1.0,10.998399803777197,14294,0.01910999976098537,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,10.998399803777186,147653,13.164066314697266,True,13,100,0.2
BSA,20,5,0.1,1.0,10.998399803777186,147653,13.18302059173584,True,13,100,0.2
EXACT,20,5,0.1,1.0,10.99839980377724,0,0.1975259929895401,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,3.9171938398172736,4304,0.00785600021481514,True,13,100,0.2
BAB,20,5,0.1,1.0,3.9171938398172736,14296,0.01868000067770481,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,3.917193839817272,97278,12.73883056640625,True,13,100,0.2
BSA,20,5,0.1,1.0,3.917193839817272,97278,12.936877250671387,True,13,100,0.2
EXACT,20,5,0.1,1.0,3.9171938398172736,0,0.1951330006122589,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,199.2307775667415,10562,0.019941000267863274,True,13,100,0.2
BAB,20,5,0.1,1.0,199.2307775667415,16238,0.025241000577807426,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,199.2307775667416,141112,13.973228454589846,True,13,100,0.2
BSA,20,5,0.1,1.0,199.2307775667416,141112,14.058710098266602,True,13,100,0.2
EXACT,20,5,0.1,1.0,199.23077756674166,0,0.19612999260425568,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,44.13303886986265,4363,0.008476999588310719,True,13,100,0.2
BAB,20,5,0.1,1.0,44.13303886986265,14590,0.02032100036740303,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,44.13303886986262,120528,13.575933456420898,True,13,100,0.2
BSA,20,5,0.1,1.0,44.13303886986262,120528,13.67650318145752,True,13,100,0.2
EXACT,20,5,0.1,1.0,44.13303886986265,0,0.1955170035362244,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,17.613272042099698,6296,0.01143800001591444,True,13,100,0.2
BAB,20,5,0.1,1.0,17.613272042099698,13976,0.018536999821662903,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,17.61327204209969,189286,13.10983180999756,True,13,100,0.2
BSA,20,5,0.1,1.0,17.61327204209969,189286,13.323676109313965,True,13,100,0.2
EXACT,20,5,0.1,1.0,17.613272042099734,0,0.19825699925422668,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,2.8730310617271786,4143,0.007922999560832977,True,13,100,0.2
BAB,20,5,0.1,1.0,2.8730310617271786,14395,0.020129000768065453,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,2.8730310617271595,110174,13.07927417755127,True,13,100,0.2
BSA,20,5,0.1,1.0,2.8730310617271595,110174,13.129678726196287,True,13,100,0.2
EXACT,20,5,0.1,1.0,2.8730310617271706,0,0.19429099559783936,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,29.12020964438068,4089,0.009921000339090824,True,13,100,0.2
BAB,20,5,0.1,1.0,29.12020964438068,17049,0.024738000705838203,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,29.12020964438061,87358,14.024595260620115,True,13,100,0.2
BSA,20,5,0.1,1.0,29.12020964438061,87358,14.54877758026123,True,13,100,0.2
EXACT,20,5,0.1,1.0,29.12020964438072,0,0.2135320007801056,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,27.660458517923274,5465,0.013011000119149685,True,13,100,0.2
BAB,20,5,0.1,1.0,27.660458517923274,13808,0.018539000302553173,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,27.66045851792325,203205,13.840465545654295,True,13,100,0.2
BSA,20,5,0.1,1.0,27.66045851792325,203205,12.842111587524414,True,13,100,0.2
EXACT,20,5,0.1,1.0,27.660458517923256,0,0.1963910013437271,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,168.96035105419992,6161,0.01191600039601326,True,13,100,0.2
BAB,20,5,0.1,1.0,168.96035105419992,16301,0.024918999522924427,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,168.96035105419992,109802,12.938953399658205,True,13,100,0.2
BSA,20,5,0.1,1.0,168.96035105419992,109802,13.00063419342041,True,13,100,0.2
EXACT,20,5,0.1,1.0,168.9603510542,0,0.20041699707508087,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,2.3411775295751958,4065,0.00802600011229515,True,13,100,0.2
BAB,20,5,0.1,1.0,2.3411775295751958,13788,0.017187999561429024,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,2.341177529575196,191518,13.097708702087402,True,13,100,0.2
BSA,20,5,0.1,1.0,2.341177529575196,191518,13.14510726928711,True,13,100,0.2
EXACT,20,5,0.1,1.0,2.3411775295752277,0,0.1987790018320084,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,37.463157329880296,5058,0.009566999971866608,True,13,100,0.2
BAB,20,5,0.1,1.0,37.463157329880296,15090,0.021781999617815014,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,37.46315732988032,129952,12.968832015991213,True,13,100,0.2
BSA,20,5,0.1,1.0,37.46315732988032,129952,13.073596954345705,True,13,100,0.2
EXACT,20,5,0.1,1.0,37.46315732988038,0,0.1957210004329681,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,18.734415664741707,5635,0.01020899973809719,True,13,100,0.2
BAB,20,5,0.1,1.0,18.734415664741707,14423,0.01887100003659725,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,18.73441566474168,94395,13.017980575561525,True,13,100,0.2
BSA,20,5,0.1,1.0,18.73441566474168,94395,13.036500930786133,True,13,100,0.2
EXACT,20,5,0.1,1.0,18.734415664741736,0,0.1948200017213821,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,7.357272335042341,7010,0.013810999691486359,True,13,100,0.2
BAB,20,5,0.1,1.0,7.357272335042341,15603,0.023319000378251083,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,7.357272335042326,84506,13.263525009155273,True,13,100,0.2
BSA,20,5,0.1,1.0,7.357272335042326,84506,13.332858085632324,True,13,100,0.2
EXACT,20,5,0.1,1.0,7.35727233504234,0,0.19685600697994232,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,7.772695297351329,7615,0.01384500041604042,True,13,100,0.2
BAB,20,5,0.1,1.0,7.772695297351329,14365,0.01955600082874298,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,7.772695297351308,189038,13.429117202758787,True,13,100,0.2
BSA,20,5,0.1,1.0,7.772695297351308,189038,13.376386642456055,True,13,100,0.2
EXACT,20,5,0.1,1.0,7.772695297351317,0,0.198060005903244,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,2.2539573241499458,3880,0.007782999891787767,True,13,100,0.2
BAB,20,5,0.1,1.0,2.2539573241499458,14485,0.02027300000190735,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,2.2539573241499458,100068,12.940921783447266,True,13,100,0.2
BSA,20,5,0.1,1.0,2.2539573241499458,100068,13.114856719970705,True,13,100,0.2
EXACT,20,5,0.1,1.0,2.2539573241499533,0,0.19568200409412384,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,28.504168887670694,8452,0.01524200011044741,True,13,100,0.2
BAB,20,5,0.1,1.0,28.504168887670694,15824,0.02370999939739704,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,28.504168887670694,102083,13.27158260345459,True,13,100,0.2
BSA,20,5,0.1,1.0,28.504168887670694,102083,13.34188747406006,True,13,100,0.2
EXACT,20,5,0.1,1.0,28.504168887670694,0,0.19795900583267206,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,62.74013513968565,3422,0.007792999967932702,True,13,100,0.2
BAB,20,5,0.1,1.0,62.74013513968565,15651,0.021351000294089317,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,62.74013513968557,190526,13.405369758605955,True,13,100,0.2
BSA,20,5,0.1,1.0,62.74013513968557,190526,13.508139610290527,True,13,100,0.2
EXACT,20,5,0.1,1.0,62.74013513968561,0,0.19790400564670566,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,96.25904429399836,5205,0.009739000350236893,True,13,100,0.2
BAB,20,5,0.1,1.0,96.25904429399836,14940,0.02133999951183796,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,96.25904429399824,116932,13.149897575378418,True,13,100,0.2
BSA,20,5,0.1,1.0,96.25904429399824,116932,13.291887283325195,True,13,100,0.2
EXACT,20,5,0.1,1.0,96.25904429399831,0,0.197283998131752,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,205.8363585951088,9577,0.021201999858021736,True,13,100,0.2
BAB,20,5,0.1,1.0,205.8363585951088,16493,0.025698000565171242,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,205.8363585951088,124868,13.790066719055176,True,13,100,0.2
BSA,20,5,0.1,1.0,205.8363585951088,124868,13.917853355407715,True,13,100,0.2
EXACT,20,5,0.1,1.0,205.83635859510892,0,0.19723199307918549,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,21.1190936702666,5200,0.00970599986612797,True,13,100,0.2
BAB,20,5,0.1,1.0,21.1190936702666,14333,0.018921000882983208,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,21.11909367026658,159898,13.091900825500488,True,13,100,0.2
BSA,20,5,0.1,1.0,21.11909367026658,159898,13.18338680267334,True,13,100,0.2
EXACT,20,5,0.1,1.0,21.1190936702666,0,0.19993099570274356,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,80.39522967478597,4233,0.008555999957025051,True,13,100,0.2
BAB,20,5,0.1,1.0,80.39522967478597,22569,0.0346979983150959,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,80.39522967478594,164765,13.227276802062988,True,13,100,0.2
BSA,20,5,0.1,1.0,80.39522967478594,164765,13.176000595092773,True,13,100,0.2
EXACT,20,5,0.1,1.0,80.39522967478597,0,0.1961030066013336,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,9.600629906511484,5472,0.011381000280380249,True,13,100,0.2
BAB,20,5,0.1,1.0,9.600629906511484,14812,0.020868999883532524,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,9.600629906511482,121458,13.646677017211914,True,13,100,0.2
BSA,20,5,0.1,1.0,9.600629906511482,121458,13.72101879119873,True,13,100,0.2
EXACT,20,5,0.1,1.0,9.600629906511488,0,0.19752900302410129,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,9.881581232095053,10636,0.01991900056600571,True,13,100,0.2
BAB,20,5,0.1,1.0,9.881581232095053,19657,0.034669000655412674,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,9.881581232095023,51026,13.062557220458984,True,13,100,0.2
BSA,20,5,0.1,1.0,9.881581232095023,51026,13.105170249938965,True,13,100,0.2
EXACT,20,5,0.1,1.0,9.881581232095042,0,0.20045100152492526,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,137.63521865429007,8743,0.015900999307632446,True,13,100,0.2
BAB,20,5,0.1,1.0,137.63521865429007,15672,0.022634999826550484,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,137.63521865429007,123628,13.320659637451172,True,13,100,0.2
BSA,20,5,0.1,1.0,137.63521865429007,123628,13.444799423217773,True,13,100,0.2
EXACT,20,5,0.1,1.0,137.63521865428996,0,0.19731199741363525,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,3.997339135009935,7136,0.013148999772965908,True,13,100,0.2
BAB,20,5,0.1,1.0,3.997339135009935,20061,0.03066599927842617,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,3.997339135009927,96100,13.112558364868164,True,13,100,0.2
BSA,20,5,0.1,1.0,3.997339135009927,96100,13.153142929077148,True,13,100,0.2
EXACT,20,5,0.1,1.0,3.997339135009932,0,0.19902999699115756,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,40.48697014628532,6414,0.012124000117182732,True,13,100,0.2
BAB,20,5,0.1,1.0,40.48697014628532,13928,0.01790099963545799,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,40.48697014628527,211947,13.377074241638185,True,13,100,0.2
BSA,20,5,0.1,1.0,40.48697014628527,211947,13.718879699707033,True,13,100,0.2
EXACT,20,5,0.1,1.0,40.486970146285394,0,0.20134200155735016,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,37.975003459840174,4039,0.008329999633133411,True,13,100,0.2
BAB,20,5,0.1,1.0,37.975003459840174,14092,0.01888399943709373,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,38.33177389715333,153295,13.64165496826172,True,13,100,0.2
BSA,20,5,0.1,1.0,38.33177389715333,153295,13.565962791442873,True,13,100,0.2
EXACT,20,5,0.1,1.0,37.97500345984021,0,0.1978520005941391,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,17.146272968599078,4201,0.008743000216782093,True,13,100,0.2
BAB,20,5,0.1,1.0,17.146272968599078,17349,0.02312799915671349,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,17.146272968599035,147250,13.131073951721193,True,13,100,0.2
BSA,20,5,0.1,1.0,17.146272968599035,147250,13.105732917785645,True,13,100,0.2
EXACT,20,5,0.1,1.0,17.14627296859906,0,0.19868800044059756,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,30.518467922506623,6315,0.01155100017786026,True,13,100,0.2
BAB,20,5,0.1,1.0,30.518467922506623,14110,0.01914899982511997,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,30.51846792250657,118358,13.094862937927244,True,13,100,0.2
BSA,20,5,0.1,1.0,30.51846792250657,118358,13.05777359008789,True,13,100,0.2
EXACT,20,5,0.1,1.0,30.518467922506627,0,0.19532600045204165,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,20.01752359668707,3161,0.006206999998539686,True,13,100,0.2
BAB,20,5,0.1,1.0,20.01752359668707,14278,0.018521999940276142,True,13,100,0.2
MOEA-QR-BSA,20,5,0.1,1.0,20.01752359668705,63705,13.076367378234865,True,13,100,0.2
BSA,20,5,0.1,1.0,20.01752359668705,63705,13.21280288696289,True,13,100,0.2
EXACT,20,5,0.1,1.0,20.017523596687106,0,0.1945350021123886,True,13,100,0.2
MOEA-QR-BAB,20,5,0.1,1.0,15.918094954817116,7616,0.015084000304341316,True,13,100,0.2
BAB,20,5,0.1,1.0,15.918094954817116,14881,0.021353999152779583,True,13,100,0.2
