,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio
768,MMEA-QR,20,2,0.1,1.0,64.62526572204226,2,0.0052939997985959044,0.9982329121389236,2.947717491195537,2.966976494258427,False,True,12,50,0.2
769,MOEA-QR,20,2,0.1,1.0,64.62526572204227,4,0.0071009998209774485,0.9982329121389236,2.947717491195536,2.9669764942584265,False,True,12,50,0.2
770,FAST-LTS,20,2,0.1,1.0,14.731223848402045,4,0.0005140000175742898,0.9916476629047156,0.6609585025888578,0.6860961748768322,False,True,12,50,0.2
773,MMEA-QR,20,2,0.1,1.0,14.731223848402026,3,0.00597700010985136,0.9916476629047156,0.6609585025888594,0.6860961748768336,False,True,12,50,0.2
774,MOEA-QR,20,2,0.1,1.0,14.731223848402024,4,0.007534999866038561,0.9916476629047156,0.6609585025888607,0.6860961748768348,False,True,12,50,0.2
775,FAST-LTS,20,2,0.1,1.0,104.00413005721128,5,0.0005090000122436322,0.9806011114040144,2.8363097359555463,2.8805927032813865,False,True,12,50,0.2
778,MMEA-QR,20,2,0.1,1.0,103.70080061242987,8,0.006163999903947115,0.9998426531875846,5.0450506004879845,5.046093591700222,False,True,12,50,0.2
779,MOEA-QR,20,2,0.1,1.0,103.7008006124299,5,0.007445000112056731,0.9998426531875848,5.045050600487987,5.046093591700225,False,True,12,50,0.2
780,FAST-LTS,20,2,0.1,1.0,49.476029310633756,4,0.0005330000021785963,0.9992468517246728,5.280677907142589,5.2896513961585665,False,True,12,50,0.2
783,MMEA-QR,20,2,0.1,1.0,49.476029310633784,4,0.0057910000905394545,0.9992468517246728,5.280677907142592,5.289651396158568,False,True,12,50,0.2
784,MOEA-QR,20,2,0.1,1.0,49.476029310633784,3,0.0073669999837875375,0.9992468517246729,5.280677907142591,5.289651396158568,False,True,12,50,0.2
785,FAST-LTS,20,2,0.1,1.0,48.16221449119688,3,0.0005460000138555189,0.990340975681418,1.171979123636273,1.1957486058476121,False,True,12,50,0.2
788,MMEA-QR,20,2,0.1,1.0,48.16221449119684,6,0.005932999774813652,0.990340975681418,1.171979123636273,1.1957486058476121,False,True,12,50,0.2
789,MOEA-QR,20,2,0.1,1.0,48.16221449119685,5,0.008724999614059925,0.990340975681418,1.1719791236362729,1.1957486058476114,False,True,12,50,0.2
790,FAST-LTS,20,2,0.1,1.0,9.318779199392669,5,0.0005300000120769255,0.9981176018335612,0.7748318585745217,0.7966576027836709,False,True,12,50,0.2
793,MMEA-QR,20,2,0.1,1.0,9.318779199392658,5,0.006401000078767538,0.9981176018335612,0.7748318585745204,0.7966576027836697,False,True,12,50,0.2
794,MOEA-QR,20,2,0.1,1.0,9.318779199392658,3,0.006643000058829784,0.9981176018335612,0.7748318585745217,0.7966576027836709,False,True,12,50,0.2
795,FAST-LTS,20,2,0.1,1.0,31.957134000091486,5,0.0005119999950693455,0.9992637764730088,1.9190955907262608,1.920097200652075,False,True,12,50,0.2
798,MMEA-QR,20,2,0.1,1.0,31.25968060832155,2,0.006283000111579895,0.9983952766102686,2.1200147338299864,2.1244042000177266,False,True,12,50,0.2
799,MOEA-QR,20,2,0.1,1.0,31.25968060832155,5,0.008004999719560145,0.9983952766102684,2.1200147338299877,2.1244042000177283,False,True,12,50,0.2
800,FAST-LTS,100,3,0.1,1.0,106.87381720351893,8,0.0013249999901745466,0.9992911510953756,0.5403305459767275,0.546403933762165,False,True,52,50,0.2
803,MMEA-QR,100,3,0.1,1.0,106.87381720351891,22,0.1242860034108162,0.9992911510953754,0.5403305459767256,0.5464039337621632,False,True,52,50,0.2
804,MOEA-QR,100,3,0.1,1.0,106.87381720351885,29,0.3172970116138458,0.9992911510953754,0.5403305459767258,0.5464039337621633,False,True,52,50,0.2
805,FAST-LTS,100,3,0.1,1.0,115.11699154240809,13,0.0014529999752994627,0.9978370541466886,0.08815301928400276,0.15118342333331306,False,True,52,50,0.2
808,MMEA-QR,100,3,0.1,1.0,105.76413164893177,26,0.12939299643039706,0.9991647951965432,0.9679943151620702,0.9731405915125378,False,True,52,50,0.2
809,MOEA-QR,100,3,0.1,1.0,105.76413164893177,25,0.3175849914550781,0.999164795196543,0.9679943151620698,0.9731405915125374,False,True,52,50,0.2
810,FAST-LTS,100,3,0.1,1.0,134.63857443424325,7,0.001395000028423965,0.996550028509298,0.034688261908443284,0.15022970175737035,False,True,52,50,0.2
813,MMEA-QR,100,3,0.1,1.0,134.63857443424322,26,0.13098900020122528,0.996550028509298,0.034688261908439315,0.15022970175736966,False,True,52,50,0.2
814,MOEA-QR,100,3,0.1,1.0,134.63857443424325,24,0.3204750120639801,0.996550028509298,0.03468826190843961,0.15022970175737071,False,True,52,50,0.2
815,FAST-LTS,100,3,0.1,1.0,375.3748413848529,10,0.001398999971570447,0.9978585774134,1.2026774581211983,1.2092483743343003,False,True,52,50,0.2
818,MMEA-QR,100,3,0.1,1.0,375.3748413848529,28,0.1428540050983429,0.9978585774134,1.2026774581211963,1.2092483743342988,False,True,52,50,0.2
819,MOEA-QR,100,3,0.1,1.0,375.37484138485286,27,0.3163479864597321,0.9978585774134,1.2026774581212014,1.2092483743343037,False,True,52,50,0.2
820,FAST-LTS,100,3,0.1,1.0,158.1128843678498,7,0.0013489999837474898,0.9990211634257408,0.40178998036532254,0.4091329304277907,False,True,52,50,0.2
823,MMEA-QR,100,3,0.1,1.0,147.44240969564171,26,0.130389004945755,0.99933681854943,0.8228272727446986,0.825244467154787,False,True,52,50,0.2
824,MOEA-QR,100,3,0.1,1.0,147.4424096956417,24,0.33975398540496826,0.99933681854943,0.8228272727446944,0.8252444671547828,False,True,52,50,0.2
825,FAST-LTS,100,3,0.1,1.0,222.86733344084666,5,0.001302999968174845,0.9982834363109252,0.16806147804132446,0.2259698265451831,False,True,52,50,0.2
828,MMEA-QR,100,3,0.1,1.0,220.8706561054183,26,0.12445099651813507,0.9977804802190052,1.5340346800377385,1.5392571750833075,False,True,52,50,0.2
829,MOEA-QR,100,3,0.1,1.0,215.72894836038296,22,0.31492701172828674,0.9957647406718964,0.6243694051903236,0.6546057044069908,False,True,52,50,0.2
830,FAST-LTS,100,3,0.1,1.0,141.48899457549248,13,0.0015159999893512575,0.9999422747649216,0.8513788033775782,0.8522531874184328,False,True,52,50,0.2
833,MMEA-QR,100,3,0.1,1.0,139.39467326089692,21,0.14028899371623993,0.9999347496544384,1.1534203117203876,1.1542596847233602,False,True,52,50,0.2
834,MOEA-QR,100,3,0.1,1.0,139.39467326089692,21,0.3313699960708618,0.999934749654438,1.153420311720387,1.1542596847233595,False,True,52,50,0.2
835,FAST-LTS,100,3,0.1,1.0,807.8867649522093,6,0.0014690000098198652,0.9973016975909791,0.9528766076046432,0.9624167574802612,False,True,52,50,0.2
838,MMEA-QR,100,3,0.1,1.0,789.6680924926522,28,0.13768300414085388,0.9988327797987321,0.5023326716844886,0.5429566124305657,False,True,52,50,0.2
839,MOEA-QR,100,3,0.1,1.0,789.6680924926525,29,0.32171300053596497,0.9988327797987321,0.5023326716844866,0.5429566124305638,False,True,52,50,0.2
840,FAST-LTS,100,3,0.1,1.0,436.85197648841887,8,0.0014019999653100967,0.9810272054987798,3.9970336856047313,4.01237710550752,False,True,52,50,0.2
843,MMEA-QR,100,3,0.1,1.0,431.90825320804345,32,0.1386300027370453,0.9780281691341984,4.309303136958182,4.325858509163004,False,True,52,50,0.2
844,MOEA-QR,100,3,0.1,1.0,431.9082532080436,27,0.3369989991188049,0.9780281691341984,4.309303136958178,4.325858509163003,False,True,52,50,0.2
845,FAST-LTS,100,3,0.1,1.0,237.60512916130455,12,0.001306000049225986,0.9965633819866682,1.1877676249719442,1.1977557798233651,False,True,52,50,0.2
848,MMEA-QR,100,3,0.1,1.0,237.2158934842901,28,0.13965900242328644,0.9966938412901216,0.8791124985107972,0.8913644032025172,False,True,52,50,0.2
849,MOEA-QR,100,3,0.1,1.0,237.21589348429012,29,0.333844006061554,0.9966938412901216,0.8791124985107965,0.8913644032025166,False,True,52,50,0.2
850,FAST-LTS,100,5,0.1,1.0,246.07190246473544,6,0.0017259999585803598,0.9963170300106644,0.7029551000214815,0.7280225038139553,False,True,53,50,0.2
853,MMEA-QR,100,5,0.1,1.0,224.28926237917648,24,0.1566060036420822,0.997822700236523,0.6237898140653002,0.6410263402364474,False,True,53,50,0.2
854,MOEA-QR,100,5,0.1,1.0,224.28926237917653,23,0.3655009865760803,0.9978227002365228,0.6237898140653041,0.6410263402364511,False,True,53,50,0.2
855,FAST-LTS,100,5,0.1,1.0,135.06728844071642,10,0.0016839999589137733,0.9954135700260184,0.7218759767917275,0.7557513762800225,False,True,53,50,0.2
858,MMEA-QR,100,5,0.1,1.0,131.12053450372244,28,0.14630399644374847,0.994284783591263,0.6759567270352447,0.7163117681179468,False,True,53,50,0.2
859,MOEA-QR,100,5,0.1,1.0,131.12053450372252,23,0.341515988111496,0.9942847835912628,0.6759567270352462,0.7163117681179482,False,True,53,50,0.2
860,FAST-LTS,100,5,0.1,1.0,659.6948416978595,16,0.0016469999973196534,0.9898694152574892,1.9426492329239344,1.9749894956774945,False,True,53,50,0.2
863,MMEA-QR,100,5,0.1,1.0,659.6948416978594,26,0.15048499405384064,0.9898694152574892,1.9426492329239364,1.9749894956774967,False,True,53,50,0.2
864,MOEA-QR,100,5,0.1,1.0,659.6948416978591,25,0.3640249967575073,0.9898694152574892,1.9426492329239355,1.974989495677496,False,True,53,50,0.2
865,FAST-LTS,100,5,0.1,1.0,409.63576684472673,7,0.0015850000199861825,0.9906056891926304,0.10010598691223152,0.3278871298692935,False,True,53,50,0.2
868,MMEA-QR,100,5,0.1,1.0,372.86983760744425,30,0.15444500744342804,0.9892825457541292,3.0856900181981133,3.1062251488202364,False,True,53,50,0.2
869,MOEA-QR,100,5,0.1,1.0,372.8698376074437,29,0.3681609928607941,0.9892825457541292,3.0856900181981093,3.1062251488202324,False,True,53,50,0.2
870,FAST-LTS,100,5,0.1,1.0,231.0972553554561,7,0.0016990000149235132,0.996327787096586,0.049419944881797864,0.19929656763353698,False,True,53,50,0.2
873,MMEA-QR,100,5,0.1,1.0,199.8383056530824,23,0.14912700653076172,0.9929792760353072,1.024496683764453,1.059642365188271,False,True,53,50,0.2
874,MOEA-QR,100,5,0.1,1.0,226.1425255720666,21,0.3433769941329956,0.999256631723903,0.001369870537579248,0.10407954637543143,False,True,53,50,0.2
875,FAST-LTS,100,5,0.1,1.0,145.5101233030511,9,0.0017090000328607855,0.9987099310284172,2.0941769433371693,2.09747793527791,False,True,53,50,0.2
878,MMEA-QR,100,5,0.1,1.0,141.92117271613557,26,0.16079099476337433,0.9969454250505808,2.1628999715556576,2.1702700987165917,False,True,53,50,0.2
879,MOEA-QR,100,5,0.1,1.0,141.9211727161357,39,0.3620739877223969,0.9969454250505808,2.1628999715556585,2.170270098716592,False,True,53,50,0.2
880,FAST-LTS,100,5,0.1,1.0,177.0844349712952,11,0.0017419999931007626,0.9989773603794596,1.2779874143947918,1.2831029126154905,False,True,53,50,0.2
883,MMEA-QR,100,5,0.1,1.0,177.08443497129494,26,0.1620739996433258,0.9989773603794596,1.2779874143947905,1.2831029126154887,False,True,53,50,0.2
884,MOEA-QR,100,5,0.1,1.0,177.08443497129485,31,0.36355501413345337,0.9989773603794596,1.2779874143947914,1.2831029126154898,False,True,53,50,0.2
885,FAST-LTS,100,5,0.1,1.0,310.1079783636799,11,0.0017699999734759329,0.9902167092267388,0.12098713155133567,0.338697747930666,False,True,53,50,0.2
888,MMEA-QR,100,5,0.1,1.0,240.88715966674724,30,0.1644819974899292,0.9978468999804746,1.0958314778455374,1.10656422423032,False,True,53,50,0.2
889,MOEA-QR,100,5,0.1,1.0,240.88715966674735,27,0.3604060113430023,0.9978468999804746,1.0958314778455405,1.106564224230323,False,True,53,50,0.2
890,FAST-LTS,100,5,0.1,1.0,7.115662016477401,8,0.0017939999816007914,0.999898275197562,0.34994495467114584,0.3514856326131652,False,True,53,50,0.2
893,MMEA-QR,100,5,0.1,1.0,6.579234947061251,21,0.1671839952468872,0.99990372644577,0.3752977830892745,0.3767344961889261,False,True,53,50,0.2
894,MOEA-QR,100,5,0.1,1.0,6.579234947061229,27,0.36871200799942017,0.99990372644577,0.3752977830892735,0.37673449618892507,False,True,53,50,0.2
895,FAST-LTS,100,5,0.1,1.0,797.2535183690385,4,0.0015539999876637012,0.9541901340931018,3.471415904042169,3.5352308216493578,False,True,53,50,0.2
898,MMEA-QR,100,5,0.1,1.0,811.9047960819545,20,0.1489800065755844,0.9893832669655928,4.841715930914526,4.852677335703143,False,True,53,50,0.2
899,MOEA-QR,100,5,0.1,1.0,811.9047960819541,22,0.3490299880504608,0.989383266965593,4.8417159309145275,4.852677335703146,False,True,53,50,0.2
900,FAST-LTS,500,2,0.1,1.0,1352.4583864159156,11,0.00544500001706183,0.9977434919367713,0.27566018460533503,0.29472904366780983,False,True,252,50,0.2
903,MMEA-QR,500,2,0.1,1.0,3960.426398636979,40,1.5459729433059692,0.9966182308666734,0.4155316988286244,0.4331741129197417,False,True,252,50,0.2
904,MOEA-QR,500,2,0.1,1.0,3887.640829528508,40,8.446456909179688,0.9988480117011322,0.6184223121218346,0.6222007047284396,False,True,252,50,0.2
905,FAST-LTS,500,2,0.1,1.0,1840.2784761831606,16,0.029631999321281913,0.9965479893780448,0.856111614581645,0.8683724341421494,False,True,252,50,0.2
908,MMEA-QR,500,2,0.1,1.0,4576.093804547116,40,1.6101659536361694,0.9999927652180256,0.0508471244141559,0.05183992033014401,False,True,252,50,0.2
909,MOEA-QR,500,2,0.1,1.0,4870.407892007517,40,8.449684143066406,0.9999944225194449,0.14744852649865825,0.14771097390689575,False,True,252,50,0.2
910,FAST-LTS,500,2,0.1,1.0,40.82602392487114,16,0.031597000546753407,0.9999985018694704,0.1058406816447002,0.1058970256174491,False,True,252,50,0.2
913,MMEA-QR,500,2,0.1,1.0,120.40278452883364,40,1.5386070013046265,0.9999991808368652,0.09171351521187696,0.0917346391918062,False,True,252,50,0.2
914,MOEA-QR,500,2,0.1,1.0,114.19246925251369,40,8.44051456451416,0.9999985643862548,0.02530490145667816,0.025443536939546558,False,True,252,50,0.2
915,FAST-LTS,500,2,0.1,1.0,3409.631429840733,10,0.03407699940726161,0.9998779312582255,0.318791309077398,0.3398219236522152,False,True,252,50,0.2
918,MMEA-QR,500,2,0.1,1.0,8947.913202376387,40,1.3938360214233398,0.9999999141073304,0.6922822134802078,0.6965800451088521,False,True,252,50,0.2
919,MOEA-QR,500,2,0.1,1.0,8392.078381202684,40,7.803515911102295,0.999908912923922,0.4555431124288376,0.4627365393591437,False,True,252,50,0.2
920,FAST-LTS,500,2,0.1,1.0,900.629409081796,11,0.027489999309182167,0.9999250084177568,0.9708335987746576,0.9710146248188176,False,True,252,50,0.2
923,MMEA-QR,500,2,0.1,1.0,2531.0472633119125,40,1.4554749727249146,0.9999818450687732,0.29912108614792066,0.3006756598794244,False,True,252,50,0.2
924,MOEA-QR,500,2,0.1,1.0,2567.5180325405445,40,7.891345977783202,0.9999812932515058,0.4280305132703986,0.4283801521025464,False,True,252,50,0.2
925,FAST-LTS,500,2,0.1,1.0,43.84473671284436,15,0.024672999512404203,0.9999947347795952,0.1412264090116488,0.14133376394784725,False,True,252,50,0.2
928,MMEA-QR,500,2,0.1,1.0,119.7801629434025,40,1.4292459487915041,0.999999920723392,0.1911320593603605,0.19113487026092985,False,True,252,50,0.2
929,MOEA-QR,500,2,0.1,1.0,112.44673478865688,40,7.956634998321532,0.9999932013080352,0.09121967263974706,0.09137087415233376,False,True,252,50,0.2
930,FAST-LTS,500,2,0.1,1.0,2940.7666829998657,23,0.018308999948203564,0.9999461056202931,0.427343753885712,0.4276382354073887,False,True,252,50,0.2
933,MMEA-QR,500,2,0.1,1.0,7946.919974256902,40,1.4166510105133057,0.997325089330928,1.0012651935041452,1.0067478070675078,False,True,252,50,0.2
934,MOEA-QR,500,2,0.1,1.0,8101.6327361283375,40,7.87943696975708,0.9979325402738756,0.2606156423199009,0.2765679398262787,False,True,252,50,0.2
935,FAST-LTS,500,2,0.1,1.0,2290.334840901242,28,0.028981999959796667,0.9998256390241876,0.7980525822083245,0.8016687062454022,False,True,252,50,0.2
938,MMEA-QR,500,2,0.1,1.0,5351.198056497282,40,1.4087259769439695,0.999942683835082,0.35488748852891594,0.35530371794791016,False,True,252,50,0.2
939,MOEA-QR,500,2,0.1,1.0,5641.690590258669,40,7.855655193328857,0.9999779907415329,0.2474182560071216,0.2479535066089517,False,True,252,50,0.2
940,FAST-LTS,500,2,0.1,1.0,1884.6397830623334,17,0.02640100009739399,0.9995204989577436,0.5081229794855934,0.5142476395875955,False,True,252,50,0.2
943,MMEA-QR,500,2,0.1,1.0,5221.127760609195,40,1.4113010168075562,0.9999894036129156,0.367074727141945,0.3671498152369726,False,True,252,50,0.2
944,MOEA-QR,500,2,0.1,1.0,5050.495099810378,40,7.830376148223878,0.9999904421311296,0.1461672718581909,0.14633491817942518,False,True,252,50,0.2
945,FAST-LTS,500,2,0.1,1.0,48.655381432102864,12,0.02523499960079789,0.9999683230227469,0.044782669923678416,0.04700463392846604,False,True,252,50,0.2
948,MMEA-QR,500,2,0.1,1.0,118.61332408523113,40,1.4142639636993408,0.9999985526056342,0.1191272273163198,0.11915583239105022,False,True,252,50,0.2
949,MOEA-QR,500,2,0.1,1.0,111.11094093590641,40,7.863813877105713,0.999910174677244,0.10931895731633336,0.11099355244088624,False,True,252,50,0.2
950,FAST-LTS,500,5,0.1,1.0,1158.761208774503,30,0.042126000858843334,0.9999216674300953,0.31350885993707395,0.3147885186565399,False,True,253,50,0.2
953,MMEA-QR,500,5,0.1,1.0,3146.524687355637,40,2.07334303855896,0.9999001112325,0.39231691327980295,0.3936578194327291,False,True,253,50,0.2
954,MOEA-QR,500,5,0.1,1.0,3215.9301161894145,40,9.320454597473145,0.9999287868759812,0.20621767935325264,0.20796252748826807,False,True,253,50,0.2
955,FAST-LTS,500,5,0.1,1.0,359.88537450949013,20,0.044184000231325626,0.9996443441219718,0.07144785693700652,0.0931882666690676,False,True,253,50,0.2
958,MMEA-QR,500,5,0.1,1.0,1139.485281718497,40,2.2843520641326904,0.999846229309202,0.14368544886666085,0.1490261639856467,False,True,253,50,0.2
959,MOEA-QR,500,5,0.1,1.0,1150.3193511999705,40,9.322172164916992,0.9998859822723816,0.011702140582365269,0.03614499181090906,False,True,253,50,0.2
960,FAST-LTS,500,5,0.1,1.0,2752.8676690385164,12,0.043463999405503266,0.9952168600353746,1.7039735313997018,1.7179017091754654,False,True,253,50,0.2
963,MMEA-QR,500,5,0.1,1.0,7064.986563784274,40,2.435942888259888,0.9992695527244166,0.5453787771390569,0.5532015130053897,False,True,253,50,0.2
964,MOEA-QR,500,5,0.1,1.0,7070.945140370876,40,9.087224006652832,0.9994155636450928,0.10174134059629296,0.13143416145940834,False,True,253,50,0.2
965,FAST-LTS,500,5,0.1,1.0,125.99211089220535,26,0.047896000556647784,0.999974185065416,0.2643733248795956,0.2648695463041265,False,True,253,50,0.2
968,MMEA-QR,500,5,0.1,1.0,464.8933028830835,40,2.021928071975708,0.9999866753261468,0.051606881284595264,0.05296950429852248,False,True,253,50,0.2
969,MOEA-QR,500,5,0.1,1.0,462.1895169748575,40,8.770041465759277,0.9999602291667352,0.1424833365272697,0.14387214233080034,False,True,253,50,0.2
970,FAST-LTS,500,5,0.1,1.0,179.6147444467521,21,0.028238999191671613,0.9997686924942912,0.2563587973676163,0.26097813170535217,False,True,253,50,0.2
973,MMEA-QR,500,5,0.1,1.0,500.40096466097384,40,2.0615890026092534,0.999940076715702,0.14019500562038895,0.14234121238710085,False,True,253,50,0.2
974,MOEA-QR,500,5,0.1,1.0,517.3774985139206,40,8.58952522277832,0.9998984239396072,0.22877704010158065,0.2310020831107027,False,True,253,50,0.2
975,FAST-LTS,500,5,0.1,1.0,2655.186635504681,12,0.04635000042617321,0.9963213185932516,0.9576407000908532,0.9772968161253572,False,True,253,50,0.2
978,MMEA-QR,500,5,0.1,1.0,8774.308767851917,40,2.0885019302368164,0.9995393301310912,1.472761862212142,1.4743413767742712,False,True,253,50,0.2
979,MOEA-QR,500,5,0.1,1.0,8193.046960438436,40,8.495848655700684,0.9982693036421566,1.1269541473853757,1.1351730496689598,False,True,253,50,0.2
980,FAST-LTS,500,5,0.1,1.0,43.31670001419179,28,0.0519560007378459,0.9999467383136512,0.03608582033716955,0.04286218849921064,False,True,253,50,0.2
983,MMEA-QR,500,5,0.1,1.0,132.08847582338964,40,2.0618219375610347,0.9999971252838864,0.09295636238012828,0.0931107773497267,False,True,253,50,0.2
984,MOEA-QR,500,5,0.1,1.0,132.41622966908236,40,9.561222076416016,0.9999976800363628,0.17026247876106673,0.17033984557786092,False,True,253,50,0.2
985,FAST-LTS,500,5,0.1,1.0,2473.619542138746,19,0.043966999277472496,0.9932445185972708,0.5431206836704807,0.6030466721101271,False,True,253,50,0.2
988,MMEA-QR,500,5,0.1,1.0,7237.703187684859,40,2.2942469120025635,0.9986717740014242,0.07622776399722242,0.1446578407672375,False,True,253,50,0.2
989,MOEA-QR,500,5,0.1,1.0,6886.077116239083,40,8.842348098754883,0.999838943527813,0.22144320877653306,0.2252473713396264,False,True,253,50,0.2
990,FAST-LTS,500,5,0.1,1.0,414.4415594697553,18,0.040319999679923064,0.999876590876036,0.4817217849683979,0.4830106381953047,False,True,253,50,0.2
993,MMEA-QR,500,5,0.1,1.0,1084.6237162972066,40,2.2672970294952397,0.9999049145211034,0.02247684047059591,0.04312671961606584,False,True,253,50,0.2
994,MOEA-QR,500,5,0.1,1.0,1136.9841465767047,40,9.109012603759766,0.9998268432559216,0.3205117780614528,0.3233394604176055,False,True,253,50,0.2
995,FAST-LTS,500,5,0.1,1.0,3545.5219131315907,23,0.041388999670743935,0.9962117585636316,1.9072803285878348,1.9173666173190984,False,True,253,50,0.2
998,MMEA-QR,500,5,0.1,1.0,8875.128603788628,40,1.9858109951019287,0.9994479977219572,1.0676990019945705,1.0704117344269133,False,True,253,50,0.2
999,MOEA-QR,500,5,0.1,1.0,8881.714154543479,40,8.351086616516112,0.9988572092270784,2.063741175451256,2.0670203151915776,False,True,253,50,0.2
1000,FAST-LTS,20,2,0.3,1.0,23.25566651314177,7,0.002686999941943213,0.9997931335628644,0.6419415418241902,0.6437957222397536,False,True,12,50,0.2
1003,MMEA-QR,20,2,0.3,1.0,23.255666513141765,7,0.005545999854803085,0.9997931335628644,0.6419415418241912,0.6437957222397546,False,True,12,50,0.2
1004,MOEA-QR,20,2,0.3,1.0,23.255666513141755,4,0.00649499986320734,0.9997931335628644,0.6419415418241916,0.643795722239755,False,True,12,50,0.2
1005,FAST-LTS,20,2,0.3,1.0,31.91088833192784,4,0.00048099998821271583,0.9999872770093386,1.0445049614301969,1.0447414996729991,False,True,12,50,0.2
1008,MMEA-QR,20,2,0.3,1.0,31.910888331927826,7,0.00608400022611022,0.9999872770093386,1.0445049614301969,1.0447414996729991,False,True,12,50,0.2
1009,MOEA-QR,20,2,0.3,1.0,31.91088833192782,5,0.008177000097930431,0.9999872770093386,1.044504961430197,1.0447414996729998,False,True,12,50,0.2
1010,FAST-LTS,20,2,0.3,1.0,42.275034741415205,4,0.00044700000216835184,0.9970524156864172,0.10334489561028892,0.15060745016919808,False,True,12,50,0.2
1013,MMEA-QR,20,2,0.3,1.0,42.27503474141518,6,0.005171000026166439,0.9970524156864172,0.10334489561028316,0.15060745016919394,False,True,12,50,0.2
1014,MOEA-QR,20,2,0.3,1.0,42.275034741415155,8,0.007294999901205301,0.9970524156864168,0.10334489561028336,0.15060745016919436,False,True,12,50,0.2
1015,FAST-LTS,20,2,0.3,1.0,138.76348662871877,6,0.00045899999531684443,0.9982052102836524,3.958198425297818,3.966317945559055,False,True,12,50,0.2
1018,MMEA-QR,20,2,0.3,1.0,138.7634866287188,8,0.005816000048071146,0.9982052102836524,3.9581984252978177,3.9663179455590543,False,True,12,50,0.2
1019,MOEA-QR,20,2,0.3,1.0,138.7634866287188,5,0.006901000160723925,0.9982052102836524,3.958198425297818,3.966317945559055,False,True,12,50,0.2
1020,FAST-LTS,20,2,0.3,1.0,15.389271202026515,5,0.0005010000022593887,0.9996487352676556,0.7388410750025498,0.7406008650851054,False,True,12,50,0.2
1023,MMEA-QR,20,2,0.3,1.0,15.38927120202649,6,0.005295999813824892,0.9996487352676556,0.7388410750025474,0.7406008650851029,False,True,12,50,0.2
1024,MOEA-QR,20,2,0.3,1.0,15.389271202026494,7,0.007792999967932702,0.9996487352676556,0.7388410750025469,0.7406008650851025,False,True,12,50,0.2
1025,FAST-LTS,20,2,0.3,1.0,46.903520593986464,5,0.0004870000084338244,0.9975270629688564,1.3856588011388669,1.39026952401954,False,True,12,50,0.2
1028,MMEA-QR,20,2,0.3,1.0,15.300943482916155,5,0.006415000185370445,0.9999278739817454,0.0894369628500559,0.09132704690047937,False,True,12,50,0.2
1029,MOEA-QR,20,2,0.3,1.0,15.300943482916145,4,0.007579999975860119,0.9999278739817457,0.08943696285005373,0.09132704690047748,False,True,12,50,0.2
1030,FAST-LTS,20,2,0.3,1.0,21.650653159660756,5,0.0004259999914211221,0.9972138100152768,0.3661396498512885,0.3813021426710312,False,True,12,50,0.2
1033,MMEA-QR,20,2,0.3,1.0,21.65065315966073,5,0.0058869998902082435,0.9972138100152768,0.3661396498512916,0.381302142671034,False,True,12,50,0.2
1034,MOEA-QR,20,2,0.3,1.0,21.650653159660724,4,0.007829999551177025,0.9972138100152768,0.3661396498512933,0.3813021426710356,False,True,12,50,0.2
1035,FAST-LTS,20,2,0.3,1.0,76.95083902433569,3,0.0005559999826800778,0.9630495186047634,3.0442622085722166,3.1287700481150877,False,True,12,50,0.2
1038,MMEA-QR,20,2,0.3,1.0,53.184467007103045,5,0.004751000087708235,0.9284066400280236,2.2135636694331478,2.330871452543734,False,True,12,50,0.2
1039,MOEA-QR,20,2,0.3,1.0,53.184467007103045,5,0.006413000170141458,0.9284066400280234,2.213563669433145,2.330871452543732,False,True,12,50,0.2
1040,FAST-LTS,20,2,0.3,1.0,36.429497888627616,4,0.0004459999909158796,0.9999413731137656,2.090965526906267,2.091194989851485,False,True,12,50,0.2
1043,MMEA-QR,20,2,0.3,1.0,36.42949788862755,4,0.005127999931573868,0.9999413731137656,2.0909655269062712,2.09119498985149,False,True,12,50,0.2
1044,MOEA-QR,20,2,0.3,1.0,36.42949788862757,5,0.0076109999790787706,0.9999413731137656,2.0909655269062624,2.091194989851481,False,True,12,50,0.2
1045,FAST-LTS,20,2,0.3,1.0,93.88545854203244,3,0.0004539999936241657,0.99596449798844,0.9355219889125754,0.9482949474808152,False,True,12,50,0.2
1048,MMEA-QR,20,2,0.3,1.0,93.88545854203235,3,0.0055809998884797105,0.99596449798844,0.9355219889125784,0.9482949474808182,False,True,12,50,0.2
1049,MOEA-QR,20,2,0.3,1.0,93.88545854203232,6,0.007410999853163958,0.99596449798844,0.9355219889125784,0.9482949474808182,False,True,12,50,0.2
1050,FAST-LTS,100,3,0.3,1.0,400.5118806041663,7,0.0012289999867789447,0.9994028676766946,0.4928782799867579,0.4968108337417574,False,True,52,50,0.2
1053,MMEA-QR,100,3,0.3,1.0,359.3415864492464,30,0.13002599775791168,0.9986313578479749,0.027638554737801926,0.09713453790131613,False,True,52,50,0.2
1054,MOEA-QR,100,3,0.3,1.0,359.3415864492462,33,0.3425459861755371,0.9986313578479744,0.02763855473779692,0.09713453790131384,False,True,52,50,0.2
1055,FAST-LTS,100,3,0.3,1.0,334.68439502884377,10,0.0012320000096224248,0.9971076299542035,2.224525900656705,2.2304457944884493,False,True,52,50,0.2
