,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,num_starts_subsets,leverage_ratio
19,FAST-LTS,20,2,0.1,0.0,4.149910034493048,4,0.0007939999995869584,0.9967297680625801,0.1219368600423909,0.16394164233377473,False,True,12,1000,0.2
20,RBSA,20,2,0.1,0.0,1.340111502322972,714,0.036945000290870667,0.9997135731002731,0.08463553897225007,0.09111398668732762,False,True,12,1000,0.2
21,RANDOM,20,2,0.1,0.0,2.704481950189121,0,0.0020860000513494015,0.9997058312832268,0.18629148217576236,0.18940158475400248,False,True,12,1000,0.2
22,MMEA-QR,20,2,0.1,0.0,1.340111502322972,4,0.0001049999991664663,0.9997135731002731,0.08463553897224996,0.09111398668732751,False,True,12,1000,0.2
23,FAST-LTS,20,2,0.1,0.0,1.4045802784735137,5,0.0008049999923969153,0.9998215637447915,0.06830535990268699,0.07351203842730127,False,True,12,1000,0.2
24,RBSA,20,2,0.1,0.0,215.0505961537997,560,0.035944998264312744,0.8362929889335033,2.8236863219611177,2.926592524789252,False,True,12,1000,0.2
25,RANDOM,20,2,0.1,0.0,196.0150572633218,0,0.0020359999034553766,0.9686487856960501,5.874829615292733,5.937460765564108,False,True,12,1000,0.2
26,MMEA-QR,20,2,0.1,0.0,229.71483247403717,6,0.00013000000035390258,0.8947825648546244,6.009791017092019,6.045252602453368,False,True,12,1000,0.2
27,FAST-LTS,20,2,0.1,0.0,187.56579269459664,3,0.0007989999940036796,0.9999933419206135,2.1543898582641043,2.232843033207162,False,True,12,1000,0.2
28,RBSA,20,2,0.1,0.0,93.61214054876065,553,0.03741699829697609,0.998283566916475,4.564863622702578,4.566511674868973,False,True,12,1000,0.2
29,RANDOM,20,2,0.1,0.0,154.76770095631366,0,0.00202700006775558,0.997887146346158,3.755732700854376,3.7573265841782377,False,True,12,1000,0.2
30,MMEA-QR,20,2,0.1,0.0,137.2184580478016,4,0.00011300000187475234,0.9996129146822208,2.475854467755222,2.4821517799784947,False,True,12,1000,0.2
31,FAST-LTS,20,2,0.1,0.0,104.17698597623125,3,0.0007830000158719486,0.9941546266868859,3.4320790595479638,3.4350029766428687,False,True,12,1000,0.2
32,RBSA,20,2,0.1,0.0,10.918427443450081,651,0.038366999477148056,0.9965592586836581,0.08224122487560945,0.14568476076833392,False,True,12,1000,0.2
33,RANDOM,20,2,0.1,0.0,22.83887716768314,0,0.0022720000706613064,0.9978718727204781,0.40985951809669885,0.4202237633267317,False,True,12,1000,0.2
34,MMEA-QR,20,2,0.1,0.0,16.11273534510125,3,9.300000237999484e-05,0.9491848449272976,3.461463339587034,3.490170987326075,False,True,12,1000,0.2
35,FAST-LTS,20,2,0.1,0.0,13.235949102675836,5,0.0008909999960451387,0.9891934731786615,0.7962903249224667,0.8233450187637689,False,True,12,1000,0.2
36,RBSA,20,2,0.1,0.0,121.23966427343596,784,0.03788600116968155,0.9581118385459347,7.127632900557689,7.14597926557325,False,True,12,1000,0.2
37,RANDOM,20,2,0.1,0.0,339.9965290632407,0,0.0020989999175071716,0.9792842231936736,4.362822072617597,4.377408994894448,False,True,12,1000,0.2
38,MMEA-QR,20,2,0.1,0.0,99.24867195674422,4,0.00010900000052060932,0.9806616240919884,6.158840046998583,6.168557242516999,False,True,12,1000,0.2
39,FAST-LTS,20,2,0.1,0.0,99.24867195674413,4,0.0009130000071309041,0.9806616240919884,6.158840046998586,6.168557242517002,False,True,12,1000,0.2
40,RBSA,100,3,0.1,0.0,17.997963861300647,345,0.17843399941921234,0.999648844590593,0.6135929188656296,0.6154621564757803,False,True,52,1000,0.2
41,RANDOM,100,3,0.1,0.0,55.058398417868574,0,0.00558000011369586,0.9999887673383984,0.012220447221516606,0.014767956450299411,False,True,52,1000,0.2
42,MMEA-QR,100,3,0.1,0.0,9.73025454993036,29,0.0024850000627338886,0.9999401189798454,0.31357635869962197,0.31420301113130056,False,True,52,1000,0.2
43,FAST-LTS,100,3,0.1,0.0,9.730254549930352,7,0.0019050000264542177,0.9999401189798454,0.3135763586996202,0.3142030111312988,False,True,52,1000,0.2
44,RBSA,100,3,0.1,0.0,769.4612377911857,795,0.16918499767780304,0.9831382571615674,0.3944878579475051,0.5154872115744641,False,True,52,1000,0.2
45,RANDOM,100,3,0.1,0.0,3451.2471105136487,0,0.005229000002145767,0.9999771656950224,0.4526046906353386,0.4540008377482421,False,True,52,1000,0.2
46,MMEA-QR,100,3,0.1,0.0,560.1397938309985,26,0.0020840000361204147,0.9999780957130537,2.8070490247084923,2.80774608425384,False,True,52,1000,0.2
47,FAST-LTS,100,3,0.1,0.0,561.8435707254523,11,0.0024510000366717577,0.9996635119411458,3.415180222547532,3.4165008192964748,False,True,52,1000,0.2
48,RBSA,100,3,0.1,0.0,664.966967691063,525,0.17143799364566803,0.9857970707488605,0.6046984309446373,0.6772866237382619,False,True,52,1000,0.2
49,RANDOM,100,3,0.1,0.0,3373.9094923102216,0,0.004995000082999468,0.9988934714747744,1.8880002937495735,1.890517637170695,False,True,52,1000,0.2
50,MMEA-QR,100,3,0.1,0.0,565.5058724027392,21,0.0017500000540167093,0.993114244096088,0.6543463068244137,0.6870334302488051,False,True,52,1000,0.2
51,FAST-LTS,100,3,0.1,0.0,383.20049928705794,4,0.0023330000112764537,0.9909492840677908,3.9097946013568183,3.916589584998025,False,True,52,1000,0.2
52,RBSA,100,3,0.1,0.0,108.80507830536018,420,0.1682090014219284,0.9991706538445319,0.634084760210453,0.6379147756839932,False,True,52,1000,0.2
53,RANDOM,100,3,0.1,0.0,11160.598210847897,0,0.005276000127196312,0.9945396449300495,2.340806609436637,2.3490589611024526,False,True,52,1000,0.2
54,MMEA-QR,100,3,0.1,0.0,103.82672252097495,23,0.0018570000538602471,0.9998658099437584,0.3425956317912682,0.34378215126503836,False,True,52,1000,0.2
55,FAST-LTS,100,3,0.1,0.0,69.34714418518274,6,0.0020099999965168536,0.9996390332840781,1.1143144770064928,1.11570907257628,False,True,52,1000,0.2
56,RBSA,100,3,0.1,0.0,963.7548100002239,720,0.1674479991197586,0.999595990079285,2.8591031091949164,2.8595328148223587,False,True,52,1000,0.2
57,RANDOM,100,3,0.1,0.0,3981.725762583309,0,0.005011000204831362,0.9933656197100953,1.9934030756023864,2.0029510888291604,False,True,52,1000,0.2
58,MMEA-QR,100,3,0.1,0.0,570.3662686655716,25,0.0020389999262988567,0.9926368896635475,1.6938283753491687,1.7060371478396172,False,True,52,1000,0.2
59,FAST-LTS,100,3,0.1,0.0,565.6543434438688,13,0.00225800002226606,0.9959294106924741,0.39720689488401195,0.42895331515977,False,True,52,1000,0.2
60,RBSA,100,3,0.1,0.0,133.3012700600147,405,0.17006200551986694,0.9996936736372464,0.3807119504666791,0.38691311465314976,False,True,52,1000,0.2
61,RANDOM,100,3,0.1,0.0,1253.6979221034649,0,0.005078000016510487,0.999741310943154,0.6114454259824623,0.6131359619517489,False,True,52,1000,0.2
62,MMEA-QR,100,3,0.1,0.0,74.41162134783687,30,0.0027439999394118786,0.9993065370047396,0.8362798034691217,0.8386814658239181,False,True,52,1000,0.2
63,FAST-LTS,100,3,0.1,0.0,83.5105740838643,7,0.0021010000200476497,0.9999475373767885,0.5407542006131297,0.5410357480470539,False,True,52,1000,0.2
64,RBSA,100,3,0.1,0.0,728.2222382622331,480,0.16734500229358673,0.9955597427407653,1.8071176707762295,1.8214629969120393,False,True,52,1000,0.2
65,RANDOM,100,3,0.1,0.0,2464.6464210847107,0,0.005090999882668257,0.9982548638339381,0.9365121083937491,0.9420246564717766,False,True,52,1000,0.2
66,MMEA-QR,100,3,0.1,0.0,562.881606998865,28,0.0022539999336004257,0.9959206499113697,1.5585484912449727,1.5660874806701244,False,True,52,1000,0.2
67,FAST-LTS,100,3,0.1,0.0,562.881606998865,9,0.0022349999635480344,0.9959206499113699,1.5585484912449727,1.5660874806701242,False,True,52,1000,0.2
68,RBSA,100,3,0.1,0.0,365.8880149361379,495,0.16825400292873383,0.9883405291984225,1.134798068635552,1.1652614081935608,False,True,52,1000,0.2
69,RANDOM,100,3,0.1,0.0,1284.5932758076347,0,0.005179000087082386,0.9994312181298698,0.26798512664889895,0.274460123387395,False,True,52,1000,0.2
70,MMEA-QR,100,3,0.1,0.0,230.06769259059445,28,0.0022799998987466097,0.9983578169877768,0.12222617424011673,0.16090049488348165,False,True,52,1000,0.2
71,FAST-LTS,100,3,0.1,0.0,230.06769259059448,8,0.002232999962870963,0.9983578169877767,0.12222617424011895,0.16090049488348296,False,True,52,1000,0.2
72,RBSA,100,3,0.1,0.0,335.0445796805413,435,0.16754299402236938,0.9803576465236974,0.919470530514429,0.9902654515119417,False,True,52,1000,0.2
73,RANDOM,100,3,0.1,0.0,1195.1810061776823,0,0.005239999853074551,0.9998792749351237,1.2660746783409875,1.2663594348074911,False,True,52,1000,0.2
74,MMEA-QR,100,3,0.1,0.0,179.7046481868336,25,0.002328000031411648,0.9953246048364516,0.27433978583267,0.3208177016225645,False,True,52,1000,0.2
75,FAST-LTS,100,3,0.1,0.0,177.49911529235465,4,0.0021229999838396907,0.9981839202278777,0.6769691965341993,0.6855100946997934,False,True,52,1000,0.2
76,RBSA,100,3,0.1,0.0,173.1242571576204,480,0.1826000064611435,0.999520792805645,1.901375168301741,1.9023743045791377,False,True,52,1000,0.2
77,RANDOM,100,3,0.1,0.0,683.0439814988299,0,0.0051449998281896114,0.9999868060463488,0.04695720602578123,0.04925825382793512,False,True,52,1000,0.2
78,MMEA-QR,100,3,0.1,0.0,71.48232683345282,27,0.0022720000706613064,0.9998511536516432,0.9269877927814157,0.9281654241728919,False,True,52,1000,0.2
79,FAST-LTS,100,3,0.1,0.0,71.95019422724978,16,0.002240000059828162,0.9998300001256274,0.8255357146299087,0.8268551932985149,False,True,52,1000,0.2
80,RBSA,100,5,0.1,0.0,51.6886281209081,2457,1.2519869804382324,0.9992470211837229,0.09355469492963106,0.12782940097546197,False,True,53,1000,0.2
81,RANDOM,100,5,0.1,0.0,194.4715961006085,0,0.0064050001092255116,0.9999843125713753,0.39428068182866804,0.3944852624963372,False,True,53,1000,0.2
82,MMEA-QR,100,5,0.1,0.0,25.032986227231646,24,0.002478000009432435,0.999904327097902,0.22603462525065385,0.22821703826780798,False,True,53,1000,0.2
83,FAST-LTS,100,5,0.1,0.0,24.61994841802036,5,0.0024599999596830457,0.9999100038342252,0.13425706013209168,0.13772522686430236,False,True,53,1000,0.2
84,RBSA,100,5,0.1,0.0,147.35288996225972,2961,1.2978010177612305,0.9980408286965434,0.5199974517172159,0.5383518196006504,False,True,53,1000,0.2
85,RANDOM,100,5,0.1,0.0,462.07174324925006,0,0.006322000175714493,0.9998749453204014,0.18105430846864862,0.18444060555037248,False,True,53,1000,0.2
86,MMEA-QR,100,5,0.1,0.0,61.174466717540206,30,0.003109999932348728,0.9999545872233344,0.15157244178668186,0.15314638997394855,False,True,53,1000,0.2
87,FAST-LTS,100,5,0.1,0.0,64.48678689682313,7,0.0024560000165365636,0.9999319680190564,0.062086766178228336,0.06730213523931257,False,True,53,1000,0.2
88,RBSA,100,5,0.1,0.0,663.1114213586081,2457,1.282086968421936,0.9971672334315896,0.34100587927557635,0.3825641065014554,False,True,53,1000,0.2
89,RANDOM,100,5,0.1,0.0,2841.9861423371217,0,0.006461999844759703,0.9993412017487183,0.2564049179552441,0.2694091063000003,False,True,53,1000,0.2
90,MMEA-QR,100,5,0.1,0.0,454.9983026576607,19,0.001993000041693449,0.9968064525770122,4.8418134740129215,4.84522975837846,False,True,53,1000,0.2
91,FAST-LTS,100,5,0.1,0.0,398.24283641506463,5,0.002408000029390678,0.9989533138209422,2.7513374309585066,2.7533225113473696,False,True,53,1000,0.2
92,RBSA,100,5,0.1,0.0,450.2057925445486,3339,1.2514179944992065,0.9946011322438577,2.0819917050812387,2.095410353459422,False,True,53,1000,0.2
93,RANDOM,100,5,0.1,0.0,1042.0712666093825,0,0.006347999908030033,0.9999005296730741,0.3154076360132132,0.3184757674425583,False,True,53,1000,0.2
94,MMEA-QR,100,5,0.1,0.0,153.2449635254931,25,0.0026229999493807554,0.9990639615811207,1.3948489663138393,1.3996837048451205,False,True,53,1000,0.2
95,FAST-LTS,100,5,0.1,0.0,146.3824323361808,6,0.0025489999970886856,0.9960005144195293,0.18716349543690067,0.2853547116149321,False,True,53,1000,0.2
96,RBSA,100,5,0.1,0.0,188.9956747583519,4032,1.2968310117721558,0.9947033215991262,0.7293064818112764,0.7651768642371276,False,True,53,1000,0.2
97,RANDOM,100,5,0.1,0.0,7513.571659052262,0,0.0062950002029538155,0.9958823258296579,2.9823096361202164,2.9892272924815577,False,True,53,1000,0.2
98,MMEA-QR,100,5,0.1,0.0,152.0851507078586,25,0.0028119999915361404,0.999734356202023,1.027414774183307,1.0291083008814386,False,True,53,1000,0.2
99,FAST-LTS,100,5,0.1,0.0,124.9940802792647,8,0.0024419999826932326,0.9976583922335206,1.1800015742369283,1.1899295044579232,False,True,53,1000,0.2
100,RBSA,100,5,0.1,0.0,853.5665080248235,2520,1.2882930040359497,0.9832541120688069,0.31895794262547406,0.5384736391739812,False,True,53,1000,0.2
101,RANDOM,100,5,0.1,0.0,2689.2624628824483,0,0.0065100002102553844,0.9987718359102804,0.36294677037029155,0.37901825449280296,False,True,53,1000,0.2
102,MMEA-QR,100,5,0.1,0.0,302.005828366043,26,0.002616999903693795,0.9952071340940546,2.6761255465083504,2.687347935731429,False,True,53,1000,0.2
103,FAST-LTS,100,5,0.1,0.0,294.2315937870883,8,0.0023910000309115276,0.9935816369141852,1.136847259913381,1.1685761534725463,False,True,53,1000,0.2
104,RBSA,100,5,0.1,0.0,238.30459989332763,2898,1.304980993270874,0.9957956866732338,0.3527941245079396,0.4084395388262569,False,True,53,1000,0.2
105,RANDOM,100,5,0.1,0.0,758.004307245922,0,0.0064210002310574055,0.9991624757407472,1.3647136303020855,1.3678217401927573,False,True,53,1000,0.2
106,MMEA-QR,100,5,0.1,0.0,173.2522487619397,27,0.0029299999587237835,0.9940385698716553,1.0947687155353794,1.1238715902867935,False,True,53,1000,0.2
107,FAST-LTS,100,5,0.1,0.0,107.41794976471523,5,0.0025250000471714884,0.9997266347028724,1.3786432293566138,1.3798312121749325,False,True,53,1000,0.2
108,RBSA,100,5,0.1,0.0,15.856784947035386,3465,1.2735949754714966,0.9999322829974753,0.2504701961493113,0.2519063592775611,False,True,53,1000,0.2
109,RANDOM,100,5,0.1,0.0,377.1650315009936,0,0.006415000185370445,0.9985388313099314,0.051770299317101295,0.13168174493039186,False,True,53,1000,0.2
110,MMEA-QR,100,5,0.1,0.0,7.925762331134387,26,0.0026579999830573797,0.9999080670167109,0.3045163342201223,0.3063983176950516,False,True,53,1000,0.2
111,FAST-LTS,100,5,0.1,0.0,7.53690072867972,6,0.0025550000718794763,0.9999461697437083,0.06934311462820705,0.07315867713980471,False,True,53,1000,0.2
112,RBSA,100,5,0.1,0.0,92.87720899965434,3213,1.283519983291626,0.9992728249910808,1.2607886046690573,1.2639791853502818,False,True,53,1000,0.2
113,RANDOM,100,5,0.1,0.0,280.505596493765,0,0.006459999829530716,0.9994999477232118,0.024385378715267025,0.07494392764378507,False,True,53,1000,0.2
114,MMEA-QR,100,5,0.1,0.0,55.30469943004159,30,0.003200999926775694,0.9980768438608814,1.3834456313214682,1.3908777738826585,False,True,53,1000,0.2
115,FAST-LTS,100,5,0.1,0.0,55.1166151055333,11,0.0025249999889638275,0.9989013028536757,1.0621351330870261,1.0686010146196065,False,True,53,1000,0.2
116,RBSA,100,5,0.1,0.0,701.2988726165889,2268,1.2715100049972534,0.9968537488015923,0.23597226261169552,0.29385281854364226,False,True,53,1000,0.2
117,RANDOM,100,5,0.1,0.0,2964.1325467899464,0,0.006372999865561724,0.9990963749450716,1.192463828606286,1.1964594897785774,False,True,53,1000,0.2
118,MMEA-QR,100,5,0.1,0.0,354.7754243573643,25,0.002560999942943454,0.9943031466377519,1.2056629901569351,1.2288199961244333,False,True,53,1000,0.2
119,FAST-LTS,100,5,0.1,0.0,360.03112381529155,8,0.0025690000038594007,0.9940703424182922,0.8310572220645258,0.8660619548483109,False,True,53,1000,0.2
120,RBSA,500,2,0.1,0.0,5543.322322961849,0,0.2389809936285019,0.9998864588814181,1.5592537874151,1.5773180109607068,False,True,252,1000,0.2
121,RANDOM,500,2,0.1,0.0,230922.58756806602,0,0.09202399849891663,0.9942938400066219,3.2840659177908753,3.2876277327778634,False,True,252,1000,0.2
122,MMEA-QR,500,2,0.1,0.0,9153.479153619444,50,0.20517900586128235,0.9998793717323213,0.9478120840439042,0.9493869242152956,False,True,252,1000,0.2
123,FAST-LTS,500,2,0.1,0.0,3194.390011333682,34,0.05044499970972538,0.9999699570342658,1.4465513215606938,1.4473920197649706,False,True,252,1000,0.2
124,RBSA,500,2,0.1,0.0,1411.119478167811,14,0.49229198694229126,0.9978934538033429,0.8156500691268119,0.8239243733666028,False,True,252,1000,0.2
125,RANDOM,500,2,0.1,0.0,37006.18445517255,0,0.09289299696683884,0.9999386506431489,2.6617120727850057,2.6618133086394677,False,True,252,1000,0.2
126,MMEA-QR,500,2,0.1,0.0,3397.2160903949493,50,0.2075510025024414,0.999966125134997,0.5532443986355984,0.5534153210258008,False,True,252,1000,0.2
127,FAST-LTS,500,2,0.1,0.0,1157.3349840901178,12,0.03749100025743246,0.9997861247466779,0.8716785237097353,0.8723919490109875,False,True,252,1000,0.2
128,RBSA,500,2,0.1,0.0,46.84583959473898,56,0.48813900351524353,0.9999942741401171,0.32587780262144794,0.3259215818126686,False,True,252,1000,0.2
129,RANDOM,500,2,0.1,0.0,66334.05473547528,0,0.09256599843502045,0.9976440681417499,2.985351005239196,2.987002537943186,False,True,252,1000,0.2
130,MMEA-QR,500,2,0.1,0.0,137.6465548774679,50,0.2099130004644394,0.9999984440052658,0.005412511176920293,0.010863574834675272,False,True,252,1000,0.2
131,FAST-LTS,500,2,0.1,0.0,45.93576040721662,15,0.03785499930381775,0.99999713749559,0.2609460304854252,0.2609699815743806,False,True,252,1000,0.2
132,RBSA,500,2,0.1,0.0,1177.9069195099257,56,0.4957349896430969,0.9947912404374839,0.4310038832699146,0.4668875850332877,False,True,252,1000,0.2
133,RANDOM,500,2,0.1,0.0,235935.14689147804,0,0.0930119976401329,0.9943356182520524,0.23777474010425442,0.28999361336168034,False,True,252,1000,0.2
134,MMEA-QR,500,2,0.1,0.0,2062.53175764105,50,0.2110690027475357,0.9999975899992755,0.2565165889699012,0.25692924085798585,False,True,252,1000,0.2
135,FAST-LTS,500,2,0.1,0.0,637.603357023693,27,0.044312999583780766,0.9999984716176904,0.5384422449211516,0.5387149552461902,False,True,252,1000,0.2
136,RBSA,500,2,0.1,0.0,2221.220372292892,21,0.4882209897041321,0.9978651886641645,1.0569254081481698,1.0609612384801617,False,True,252,1000,0.2
137,RANDOM,500,2,0.1,0.0,310978.7667085397,0,0.09241300076246262,0.9806150229690958,2.635579878964566,2.650481589645741,False,True,252,1000,0.2
138,MMEA-QR,500,2,0.1,0.0,8429.82690649565,50,0.20997300744056702,0.9999988826062596,0.2894664854606932,0.2899028839713271,False,True,252,1000,0.2
139,FAST-LTS,500,2,0.1,0.0,2184.8453573162997,12,0.041922000236809254,0.9982058892242816,0.6462498265700509,0.6515794616645718,False,True,252,1000,0.2
140,RBSA,500,2,0.1,0.0,329.52536397795996,21,0.4828779995441437,0.9992615787347761,0.9176643275713341,0.9195771719688053,False,True,252,1000,0.2
141,RANDOM,500,2,0.1,0.0,236063.94610868915,0,0.09304200112819672,0.9999996292310052,6.844665631856081,6.844873216174138,False,True,252,1000,0.2
142,MMEA-QR,500,2,0.1,0.0,557.7280047186956,50,0.19023700058460236,0.9999986108654535,0.133548607290222,0.13357575870534616,False,True,252,1000,0.2
143,FAST-LTS,500,2,0.1,0.0,145.62801228567946,13,0.04322300013154745,0.9999929657507092,0.06856902667537909,0.06980476253257038,False,True,252,1000,0.2
144,RBSA,500,2,0.1,0.0,2389.445556525852,28,0.485495001077652,0.979549794205542,0.12134968052251013,0.327379541739411,False,True,252,1000,0.2
145,RANDOM,500,2,0.1,0.0,68733.53868589844,0,0.09349799901247025,0.9956561431950132,3.4818345911862334,3.484527731000275,False,True,252,1000,0.2
146,MMEA-QR,500,2,0.1,0.0,4186.385400328714,50,0.20993399620056152,0.9995748324941689,0.3989242464010213,0.40174611417629713,False,True,252,1000,0.2
147,FAST-LTS,500,2,0.1,0.0,1616.0084859046638,12,0.03872100077569485,0.9968523786407533,0.16424758774721152,0.20206525067083927,False,True,252,1000,0.2
148,RBSA,500,2,0.1,0.0,2265.935525323166,14,0.47836101055145264,0.9995683353642478,3.363938954507225,3.364524978257967,False,True,252,1000,0.2
149,RANDOM,500,2,0.1,0.0,75342.17172302165,0,0.09226100146770477,0.9995833027351659,3.744731251221724,3.7450955629072538,False,True,252,1000,0.2
150,MMEA-QR,500,2,0.1,0.0,4036.1247906219173,50,0.21195699274539948,0.9999163145896593,0.3608997496357485,0.36184427485298354,False,True,252,1000,0.2
151,FAST-LTS,500,2,0.1,0.0,1591.8629441669805,26,0.04283699952065945,0.9999571993102905,0.13687395848168307,0.14735177329206586,False,True,252,1000,0.2
152,RBSA,500,2,0.1,0.0,4452.483978777004,7,0.4648880064487457,0.9735624376886138,3.448210620437895,3.467281426655256,False,True,252,1000,0.2
153,RANDOM,500,2,0.1,0.0,318162.20787356806,0,0.09335699677467346,0.9809220544773717,9.90805189122175,9.912039091806331,False,True,252,1000,0.2
154,MMEA-QR,500,2,0.1,0.0,8660.28818552205,50,0.2093849927186966,0.999992829765729,0.5084449866619658,0.5085614404113681,False,True,252,1000,0.2
155,FAST-LTS,500,2,0.1,0.0,3014.096706744541,26,0.046688999980688095,0.9994503675415267,1.896366351113318,1.8971037400212425,False,True,252,1000,0.2
156,RBSA,500,2,0.1,0.0,10840.261264827495,21,0.4827730059623718,0.9534763147897138,3.7374746958805214,3.7778243494847494,False,True,252,1000,0.2
157,RANDOM,500,2,0.1,0.0,378813.65585927945,0,0.0932760015130043,0.9999679011673088,4.0468330219250435,4.04799579444821,False,True,252,1000,0.2
158,MMEA-QR,500,2,0.1,0.0,7150.5777354229895,50,0.21058699488639832,0.9996799451395998,0.3480441723309853,0.34985907672834593,False,True,252,1000,0.2
159,FAST-LTS,500,2,0.1,0.0,2404.278197409917,15,0.04374200105667114,0.999909364194978,0.487472645636582,0.48784212208563016,False,True,252,1000,0.2
160,RBSA,500,5,0.1,0.0,96.30719973191894,441,3.697904109954834,0.9995518321824048,0.2773457727045854,0.28530899454848585,False,True,253,1000,0.2
161,RANDOM,500,5,0.1,0.0,405015.44369383296,0,0.1253259927034378,0.9959546846578747,1.6734482503885397,1.6854794903228458,False,True,253,1000,0.2
162,MMEA-QR,500,5,0.1,0.0,108.20798219976952,50,0.30910199880599976,0.9999909311844362,0.009559470605636354,0.013896978135291171,False,True,253,1000,0.2
163,FAST-LTS,500,5,0.1,0.0,40.26453394980754,19,0.06403500027954578,0.9999481904264138,0.13322240953932898,0.13516314357368472,False,True,253,1000,0.2
164,RBSA,500,5,0.1,0.0,1071.4702643821313,819,3.6940839290618896,0.9975628634133791,0.7278287484518877,0.749117316855233,False,True,253,1000,0.2
165,RANDOM,500,5,0.1,0.0,330536.52528994426,0,0.10061900317668915,0.987056711142468,6.698771110211729,6.710682855241473,False,True,253,1000,0.2
166,MMEA-QR,500,5,0.1,0.0,1203.9946467875398,50,0.3035300076007843,0.9998807451991198,0.3819369697962107,0.3834911789467971,False,True,253,1000,0.2
167,FAST-LTS,500,5,0.1,0.0,373.3390000838973,14,0.06017799861729145,0.99970264998406,0.1959671713891351,0.20676690941897696,False,True,253,1000,0.2
168,RBSA,500,5,0.1,0.0,1187.8014014949538,252,3.6410861015319824,0.9987145006155722,0.9985850737135518,1.01930389105562,False,True,253,1000,0.2
169,RANDOM,500,5,0.1,0.0,157903.30049786458,0,0.1198740005493164,0.9658095441304854,5.559935661926331,5.590234579733091,False,True,253,1000,0.2
170,MMEA-QR,500,5,0.1,0.0,2366.2403402105015,50,0.2952269911766052,0.9998658841718596,0.10254836085330857,0.1115637904593864,False,True,253,1000,0.2
171,FAST-LTS,500,5,0.1,0.0,832.6934104469445,18,0.06600899994373322,0.999657742506142,0.5415046590959006,0.5446684534664887,False,True,253,1000,0.2
172,RBSA,500,5,0.1,0.0,930.4523370110114,504,3.6522929668426514,0.9978639820466478,1.7763320196656716,1.782417812578627,False,True,253,1000,0.2
173,RANDOM,500,5,0.1,0.0,67192.46644655743,0,0.1265539973974228,0.998709560530202,3.920759526054701,3.922453644969123,False,True,253,1000,0.2
174,MMEA-QR,500,5,0.1,0.0,1074.9738842144168,50,0.3112019896507263,0.9998485361755897,0.2239508883928705,0.22737072334967903,False,True,253,1000,0.2
175,FAST-LTS,500,5,0.1,0.0,369.2894400524098,20,0.05883600004017353,0.9999422397623525,0.7779268127596124,0.7784488702681185,False,True,253,1000,0.2
176,RBSA,500,5,0.1,0.0,2093.9658658550325,756,3.664094924926758,0.9944576159347684,1.4988167226189004,1.517300656160558,False,True,253,1000,0.2
177,RANDOM,500,5,0.1,0.0,370697.3718968426,0,0.1264519989490509,0.9966541841800663,7.888887492572311,7.8910187655165425,False,True,253,1000,0.2
178,MMEA-QR,500,5,0.1,0.0,2039.0528442587406,50,0.27491798996925354,0.9999768212943663,0.378657569958235,0.37899696175900716,False,True,253,1000,0.2
179,FAST-LTS,500,5,0.1,0.0,581.6026228412059,16,0.06475199945271015,0.9999178189190971,0.07960090704405669,0.08497268396193251,False,True,253,1000,0.2
180,RBSA,500,5,0.1,0.0,1664.9008963895888,504,3.64599609375,0.9952470471902076,1.7396982560254595,1.7534241841930278,False,True,253,1000,0.2
181,RANDOM,500,5,0.1,0.0,639409.479552724,0,0.12574000656604767,0.971267805049299,12.537537170383866,12.550041894211454,False,True,253,1000,0.2
182,MMEA-QR,500,5,0.1,0.0,2177.3880804531623,50,0.29979100823402405,0.9999100959279242,0.0699283654988115,0.07662794854862895,False,True,253,1000,0.2
183,FAST-LTS,500,5,0.1,0.0,684.425566189509,21,0.06018799915909767,0.999897358735468,0.3278191605082997,0.32937598372159754,False,True,253,1000,0.2
184,RBSA,500,5,0.1,0.0,532.7958372917738,378,3.674649953842163,0.9977136659270203,0.618942739154594,0.6376754730194837,False,True,253,1000,0.2
185,RANDOM,500,5,0.1,0.0,95904.00159973613,0,0.1264050006866455,0.9976291124052443,0.4748796396178448,0.5018875155471973,False,True,253,1000,0.2
186,MMEA-QR,500,5,0.1,0.0,473.56200328598106,50,0.3096329867839813,0.9999644211134303,0.08845416736285878,0.09078422725701249,False,True,253,1000,0.2
187,FAST-LTS,500,5,0.1,0.0,170.2088478613806,14,0.06418399885296822,0.9998924518922145,0.03372851692606303,0.04727742451275079,False,True,253,1000,0.2
188,RBSA,500,5,0.1,0.0,5396.166893514103,1134,3.6471428871154785,0.9664500568838847,3.2884964287983554,3.3430287172384148,False,True,253,1000,0.2
189,RANDOM,500,5,0.1,0.0,48647.537691443504,0,0.12581300735473633,0.9984858403104443,2.5052034513276418,2.5083012635356843,False,True,253,1000,0.2
190,MMEA-QR,500,5,0.1,0.0,7301.682688116904,50,0.2841559946537018,0.9993271758428541,1.7540064377055888,1.7558516328854468,False,True,253,1000,0.2
191,FAST-LTS,500,5,0.1,0.0,2955.178334029795,20,0.03706400003284216,0.9996290182438841,0.18031835171587896,0.19162738607191213,False,True,253,1000,0.2
192,RBSA,500,5,0.1,0.0,7391.823295066164,630,3.673830032348633,0.9724710057579142,1.7188363175748689,1.7969572232224749,False,True,253,1000,0.2
193,RANDOM,500,5,0.1,0.0,245557.03363037374,0,0.12659700214862823,0.9929591960214305,2.3946619423911546,2.4100553232651625,False,True,253,1000,0.2
